logFC	logCPM	PValue	FDR
FGRRES_08824	4.53885713768069	2.72837972944394	4.55214844396783e-08	5.02077917300639e-07
FGRRES_03751_M	-4.39152673075732	7.19122028429119	4.59069394216421e-08	5.05815242175718e-07
FGRRES_03539	6.29965403237783	2.02781329065527	4.65847527486105e-08	5.12763003631511e-07
FGRRES_08448	-4.28778524009351	9.35898227882958	4.68298662114672e-08	5.14938741634299e-07
FGRRES_05177	-3.60112274298507	9.9054595012515	4.86955374568438e-08	5.34911607306808e-07
FGRRES_12260	3.15267372818849	4.40951898921944	4.88799893279724e-08	5.3639486772142e-07
FGRRES_00046	5.52523850091558	2.08744053681455	4.89751001650127e-08	5.3689571928372e-07
FGRRES_00138	3.35664025267028	4.24937901023832	4.92580447572334e-08	5.39452633451316e-07
FGRRES_08617	-3.22471455644556	6.78416589118321	5.05227265794501e-08	5.52745112466504e-07
FGRRES_13865	7.16315781107233	2.87475402024094	5.05880295365659e-08	5.52902199960071e-07
FGRRES_02281	-5.90715652768219	6.7020597141644	5.14234255905948e-08	5.61012231484272e-07
FGRRES_10930	6.6418894020877	2.3545245826802	5.14424372298561e-08	5.61012231484272e-07
FGRRES_10712	4.4923379537984	2.44930453729881	5.14851361428486e-08	5.61012231484272e-07
FGRRES_02502	-4.92380497746446	9.13019365160608	5.19822711053274e-08	5.65861171821583e-07
FGRRES_03124	3.3949656032267	8.09205648242176	5.20879822943556e-08	5.6644375935936e-07
FGRRES_06473_M	-3.44618867698019	8.35802589277207	5.28597131207827e-08	5.74260727227082e-07
FGRRES_04921	5.05423784299126	5.03274535303024	5.33797004884017e-08	5.79329889400624e-07
FGRRES_15792	-4.50460473436532	3.54943049154322	5.50095096639684e-08	5.96421786596452e-07
FGRRES_05762	6.17498425580166	1.87750163149926	5.63359339342836e-08	6.09778272948157e-07
FGRRES_16925	5.37691338284612	1.92496850782977	5.6353783079978e-08	6.09778272948157e-07
FGRRES_01757	3.75547381094384	5.54209122150941	5.70429010241089e-08	6.16620124317385e-07
FGRRES_04967	5.95703830826566	2.35383478922668	5.73084703755148e-08	6.18874456701953e-07
FGRRES_11143	4.32068704986905	3.0291733395395	5.74728247062455e-08	6.20032372303064e-07
FGRRES_04435	-4.88393267916309	4.00454980647402	5.81627735276902e-08	6.26852612806377e-07
FGRRES_12291_2_M	3.3811108588533	7.98023373171302	5.86212060625392e-08	6.31166616465018e-07
FGRRES_16581	3.29187445593474	6.31122532306291	5.89536745982255e-08	6.34117175832053e-07
FGRRES_13619	2.9899016024136	5.85595275697849	5.98109093154115e-08	6.42700790891249e-07
FGRRES_17630	-5.14532133164286	10.6302032440528	5.99344084344314e-08	6.43390835547858e-07
FGRRES_00455	-3.44894582675133	8.29313247568109	6.25215690689116e-08	6.70500582119464e-07
FGRRES_07537_M	2.99813599272588	6.08678923321616	6.43416198070255e-08	6.89338203125023e-07
FGRRES_16251	5.52342504513728	1.97703027886469	6.47914392204076e-08	6.93472869683514e-07
FGRRES_03371	-9.09919233303696	4.97938713233819	6.51611399326434e-08	6.96742711023624e-07
FGRRES_10587	4.27308827518121	3.0148533532807	6.52847130509606e-08	6.97376959391806e-07
FGRRES_05230	3.16607754764601	5.38671533337723	6.56005094727839e-08	7.0006128742195e-07
FGRRES_06857	-3.21943623884004	5.1132440238865	6.66880748318676e-08	7.10968247691806e-07
FGRRES_00434	-4.16854763336343	10.1094327193018	6.67962494786093e-08	7.11422664957161e-07
FGRRES_07223	3.185581862598	4.31087314556707	6.76194724640207e-08	7.19484445737272e-07
FGRRES_11264	-4.55339277113169	6.16152295536623	6.78448573430513e-08	7.2074241529912e-07
FGRRES_01977	-3.17677407857622	6.16737058212008	6.78705195278449e-08	7.2074241529912e-07
FGRRES_13868	-4.3900305655395	5.05189561118932	7.29468314476758e-08	7.73283150479128e-07
FGRRES_00422	-5.36775299327504	3.69852466676414	7.29606510725723e-08	7.73283150479128e-07
FGRRES_05075	-3.3930871933792	6.16395506769356	7.30597881472438e-08	7.73578420255646e-07
FGRRES_03648_M	3.7833787708094	5.24005038974761	7.31780447383736e-08	7.74075360180866e-07
FGRRES_11112	4.55538730049025	2.55217621554167	7.37497745772036e-08	7.79363489275941e-07
FGRRES_01661	8.67155640938612	1.98464127262549	7.494741034561e-08	7.91249265059246e-07
FGRRES_02034	-8.4361500092013	11.0103243474536	7.7554349008225e-08	8.17976044495886e-07
FGRRES_11146	3.82195502843776	6.90218735470207	7.87138946960477e-08	8.29399902073986e-07
FGRRES_09974	3.47036485598139	9.4592830761103	8.10828884821908e-08	8.5353306372184e-07
FGRRES_16265_M	-4.9654201981044	4.13261885394664	8.36048218722512e-08	8.79182276680935e-07
FGRRES_01607	6.49188676905217	2.02333978861234	8.36814974487612e-08	8.79182276680935e-07
FGRRES_06197	-3.56161119247162	6.57865004646443	8.45603119338591e-08	8.87556156110418e-07
FGRRES_11566_M	8.04602975284608	1.50036656655525	8.68212674660325e-08	9.10406971795991e-07
FGRRES_05440	-3.37790492157365	6.9538550099279	8.78160667251032e-08	9.19949587034309e-07
FGRRES_07488	-4.75192075907872	10.9216705470481	9.16297794326365e-08	9.58975888314757e-07
FGRRES_10563_M	-6.38174298164005	5.42798403232199	9.31456744893706e-08	9.73901739145606e-07
FGRRES_08534	-7.66049042553512	3.61840794210595	9.35269041786672e-08	9.76946574640111e-07
FGRRES_02493	3.56428696606506	9.19609830225789	9.40544075954758e-08	9.81512005417018e-07
FGRRES_03340	5.72635434297731	2.20765116545825	9.43301813686404e-08	9.83444244374499e-07
FGRRES_10434	5.88477821316579	1.55715748748712	9.47563221873721e-08	9.86938929654078e-07
FGRRES_06263	-3.0021423953827	5.59536263076866	9.54729398078853e-08	9.93449487761246e-07
FGRRES_08157	5.30271218388046	2.25823977084987	9.57741354221534e-08	9.95629015073401e-07
FGRRES_16248	-3.45931796615592	4.15901936193582	9.63063436164885e-08	1.00020358590407e-06
FGRRES_00720	-3.99246367030646	7.64646744931818	9.7349211023003e-08	1.01006786542318e-06
FGRRES_12028_M	3.58170313581568	9.12702168256429	9.78202144646079e-08	1.0139854704722e-06
FGRRES_17681_M	-4.94495924194294	10.4012549998158	9.93568914364317e-08	1.0289316247706e-06
FGRRES_10871	-3.43013571923644	4.48588154741126	9.99212175284784e-08	1.03378929822362e-06
FGRRES_15464	-4.65425060113882	3.22093745270335	1.00069797263336e-07	1.03434048542761e-06
FGRRES_16606	-3.83186669356064	7.28472942604638	1.00501350265918e-07	1.03781270640914e-06
FGRRES_11048	5.3239799498781	2.69598807012146	1.01270139719862e-07	1.04475743952439e-06
FGRRES_10555	5.28461304384293	1.78550832562325	1.02446898274635e-07	1.05542312472423e-06
FGRRES_00331	-3.1121094245574	5.79157019743306	1.02498477237569e-07	1.05542312472423e-06
FGRRES_09934	3.19357456504693	6.58554639168589	1.02770195411528e-07	1.0572179438875e-06
FGRRES_08679_M	-4.64688492794006	3.21596454215969	1.03060876583775e-07	1.05920425526867e-06
FGRRES_04693	3.96157923031838	3.06303943330705	1.0458808743463e-07	1.07388317211735e-06
FGRRES_12027	-4.7302242194636	2.94727488871649	1.10391580282449e-07	1.1324005867726e-06
FGRRES_04953	-6.82436175433538	10.6482251218915	1.11743333638748e-07	1.14518451367453e-06
FGRRES_04213	-3.36377820770816	9.90011494304671	1.13072324153483e-07	1.15771125852618e-06
FGRRES_04344	-4.97368256863368	2.41528558888449	1.14125745660381e-07	1.16739558685402e-06
FGRRES_16879	-3.59792093714385	7.07496191801876	1.14766988097872e-07	1.17284945558023e-06
FGRRES_09311	-6.00450346788022	2.11251730854929	1.15370877561387e-07	1.17791169724716e-06
FGRRES_05342	-4.16896264019753	5.84360735027864	1.15659193357427e-07	1.17974551269563e-06
FGRRES_02066	-3.35711633666564	6.62852998387929	1.16330193084191e-07	1.18547566717627e-06
FGRRES_17464	-5.4746176823536	4.37876569220614	1.19541638395551e-07	1.21705947608529e-06
FGRRES_01742	8.12019385137221	1.63864326436401	1.19910278841868e-07	1.21966846885736e-06
FGRRES_03853	-3.32706630248875	5.47658067048409	1.20096146615088e-07	1.22041524270932e-06
FGRRES_15777	-3.1011063614256	6.02276850640586	1.21006281533302e-07	1.22851372636195e-06
FGRRES_04916	-3.21608913762657	5.62421744469093	1.23769611407118e-07	1.25539401177706e-06
FGRRES_03495_M	-7.73022751412348	3.68217408086812	1.24225360353677e-07	1.2588401829304e-06
FGRRES_07928	-3.18102345215949	6.80774450733819	1.24406396795354e-07	1.25949871680968e-06
FGRRES_02911	-6.47123671248882	3.27007644275967	1.26183632395571e-07	1.27630099011103e-06
FGRRES_03808	5.03705118445527	3.01852044029143	1.28079684474649e-07	1.2942726402266e-06
FGRRES_03121	3.98853751241573	2.72470120566245	1.304337057975e-07	1.3168344269956e-06
FGRRES_10480	3.1236345670186	4.40474713214448	1.30776731562767e-07	1.31907050896906e-06
FGRRES_16575	-3.44505330634682	4.53602718184877	1.33172673586233e-07	1.3419898109855e-06
FGRRES_04796	-8.99652517175929	2.61396703705124	1.33977535975188e-07	1.34884805003591e-06
FGRRES_06593	-4.59547154545049	2.4221476500525	1.34171627227198e-07	1.34955020416755e-06
FGRRES_00459	-3.15126013894345	5.18864908278356	1.36973750596739e-07	1.37645936595038e-06
FGRRES_06733	6.19753019811897	1.78302732606425	1.38893636727436e-07	1.39446127604335e-06
FGRRES_11106	8.3855268614685	1.7509161287233	1.39228414470955e-07	1.39653048267401e-06
FGRRES_01404	-4.006886329366	7.43783209223162	1.40683747838076e-07	1.40982522187132e-06
FGRRES_17447	-4.30280405745723	5.61404573973464	1.40861547981757e-07	1.41030477882473e-06
FGRRES_20180	-3.27860748519262	5.38363750280088	1.44459577419339e-07	1.44499520159639e-06
FGRRES_05739	3.57269720274927	3.85375191986868	1.46421313963637e-07	1.46326935584471e-06
FGRRES_02749_M	-3.26903944228674	7.0149661730684	1.47578891097848e-07	1.47348086944337e-06
FGRRES_04460_M	-3.46879104869051	4.3562275142095	1.50054718980006e-07	1.4968234054136e-06
FGRRES_00072	-5.18162420579535	2.91830161836993	1.5094776591105e-07	1.50434903896476e-06
FGRRES_11313	-5.17741172807879	2.75619473648575	1.53954594402975e-07	1.5329075349133e-06
FGRRES_12067	-4.10209725703017	2.94318165382432	1.55084905464256e-07	1.54274654354132e-06
FGRRES_05685	-3.00655257062114	5.7175556357068	1.57497116828909e-07	1.56530788364849e-06
FGRRES_00036	5.31907251429792	1.8817820175539	1.60618634712178e-07	1.59487103616768e-06
FGRRES_10210	4.29741122576115	4.48897081500411	1.61116610220529e-07	1.59835335532304e-06
FGRRES_06319	2.9594946134661	5.8656484110068	1.61379590692631e-07	1.59950018062751e-06
FGRRES_13893	-5.2575473530655	2.20375519018074	1.62781261310358e-07	1.61098238320833e-06
FGRRES_10377	3.4007699187237	3.69805871046951	1.62942837209935e-07	1.61098238320833e-06
FGRRES_02213	4.64391748006783	2.35079516894656	1.62983383098015e-07	1.61098238320833e-06
FGRRES_00140	-4.11782504080777	6.21088224174224	1.63183251519906e-07	1.61149029003234e-06
FGRRES_16060	5.03023400668151	2.36178509189617	1.66336224503345e-07	1.64113367684982e-06
FGRRES_00572	-4.11577181122538	7.4658117708433	1.66609020878877e-07	1.6423321558569e-06
FGRRES_13345_M	-3.32961537444682	6.11361663409629	1.67192399705857e-07	1.64407367966054e-06
FGRRES_01242	-3.43150845093609	6.17753601431301	1.67287657704496e-07	1.64407367966054e-06
FGRRES_05167	-7.73566450535386	6.8006864245316	1.67290293922575e-07	1.64407367966054e-06
FGRRES_02282	-3.49110139325473	3.93613559407391	1.67391635126223e-07	1.64407367966054e-06
FGRRES_16041	-3.32343450446819	5.37850025265525	1.67597586520612e-07	1.64460814331664e-06
FGRRES_05011	3.39486132777057	3.623599136239	1.68032489718976e-07	1.64738627906056e-06
FGRRES_01341	-3.44943804653404	8.57615868080823	1.71269930051055e-07	1.67761060545497e-06
FGRRES_10755	-3.98267637685394	9.06301712472246	1.71971648460503e-07	1.68296510436595e-06
FGRRES_03295	-4.33524034322482	7.22752084498315	1.7397588328913e-07	1.70104528048372e-06
FGRRES_04615	8.05666335288715	1.47700540376018	1.75007386498146e-07	1.70959060815876e-06
FGRRES_16332	-4.56370318759615	2.39341546041225	1.76692229563565e-07	1.72449709303361e-06
FGRRES_05408	-2.92469680464366	5.80777471963211	1.80203968663054e-07	1.75719107987433e-06
FGRRES_00846	-3.45673408949166	7.57235074580418	1.82831966268068e-07	1.78121663366907e-06
FGRRES_05397	3.42428189011467	6.72727701604827	1.83256936496059e-07	1.78375563389393e-06
FGRRES_10082	3.07322136039412	4.38958656668854	1.8497535934332e-07	1.7988687947608e-06
FGRRES_10245	3.44021839522753	9.54960936070585	1.85340832426303e-07	1.80080935928619e-06
FGRRES_05745	-3.24449641382964	4.13598577922802	1.85946323594831e-07	1.80507643110438e-06
FGRRES_16393_M	-9.64960096260204	3.21929511171235	1.87013789234099e-07	1.81381649200865e-06
FGRRES_12821	3.55812738706491	3.76789640693029	1.88251119231122e-07	1.82418696162087e-06
FGRRES_03046	-4.90196584497776	5.02960047620047	1.9203504353135e-07	1.85919386926471e-06
FGRRES_12503	4.36265955812628	2.12876574471211	1.96366409461901e-07	1.89943372717469e-06
FGRRES_00338	-4.20989177819867	8.47848038179323	1.96985459537305e-07	1.90372501545714e-06
FGRRES_07093	3.20428174013819	3.9960620033875	1.97801376961524e-07	1.90990955886425e-06
FGRRES_15984	-4.21287663209463	7.26953428800516	2.00256523088421e-07	1.93189692895878e-06
FGRRES_08270	-3.24508057958435	7.40599561572915	2.02509761456143e-07	1.95189914838678e-06
FGRRES_03387_M	-6.73815849031126	5.28977754871535	2.02889824678079e-07	1.95382721138526e-06
FGRRES_04892	3.28093824889197	4.40215749360083	2.0371932010964e-07	1.96007604711873e-06
FGRRES_15894	-3.45436397734545	4.11344426912546	2.06723293148354e-07	1.9872169181037e-06
FGRRES_03497	-3.04085719669993	6.51344553206794	2.13376742424555e-07	2.04936087215372e-06
FGRRES_06149	-4.10337477965883	4.28794209753403	2.20023466248995e-07	2.11133039717095e-06
FGRRES_08695	3.09103216858591	6.10671235381055	2.24140773691478e-07	2.14893976755619e-06
FGRRES_17167	-3.69841651177455	3.30914595086218	2.28084347330457e-07	2.18481855390773e-06
FGRRES_10061	-3.20499186300504	7.08539490640826	2.28996258556121e-07	2.19161939515837e-06
FGRRES_13672	-3.69702648131555	4.05740169255985	2.31427925103466e-07	2.21294032700257e-06
FGRRES_00266	-3.56546057916642	4.41762306203598	2.3281260136604e-07	2.22422109386059e-06
FGRRES_16075	-3.59765975027137	3.80757672850944	2.36242250787044e-07	2.25500188899893e-06
FGRRES_03384	8.98604256048655	2.23657923074905	2.39252822842544e-07	2.28173188603702e-06
FGRRES_03246	-2.96691175902134	5.20742177319725	2.41666643183577e-07	2.30272877828916e-06
FGRRES_09324	2.84627277973676	5.60488791476995	2.42515890600627e-07	2.30879382516544e-06
FGRRES_13389_M	2.90465347620942	6.30089976734031	2.43967749899979e-07	2.32058018375501e-06
FGRRES_07165	-3.62071693782043	6.61413685338578	2.45182364357085e-07	2.33009124375433e-06
FGRRES_09950	-4.74251883657014	11.3253074460826	2.46369413498504e-07	2.33932392362141e-06
FGRRES_01283	-3.62082857816195	8.8481923798607	2.47459538422584e-07	2.34762095323453e-06
FGRRES_14018	3.55051255964906	6.1966815670383	2.48514410339509e-07	2.35556934097353e-06
FGRRES_03616	-9.89386429115671	3.4482327194026	2.48912646026371e-07	2.35728529434922e-06
FGRRES_13529	-4.45440401769079	3.08621872262248	2.50417435732309e-07	2.36946855274869e-06
FGRRES_03960	-6.84066004996148	3.0758240510651	2.53361228267382e-07	2.39523467803649e-06
FGRRES_04717	8.69315613296409	1.96299872599323	2.58504971481184e-07	2.44173581852506e-06
FGRRES_09728	-3.22885886386857	6.14662163110729	2.65816329618549e-07	2.50861271769575e-06
FGRRES_04453	3.55860283181508	3.31751116834016	2.66247432775713e-07	2.51049816499983e-06
FGRRES_09364	2.81791416735047	5.51523595275158	2.66528392446656e-07	2.51096583613156e-06
FGRRES_08973	-3.13636349627658	5.09438350045761	2.70337988835888e-07	2.54464717505281e-06
FGRRES_11089	4.70991262310464	2.48369669402486	2.72361405526663e-07	2.56147169339763e-06
FGRRES_04590	5.69967896950398	2.08743434693467	2.75914872405274e-07	2.59264425126792e-06
FGRRES_02079	-2.952157877003	6.39182995866459	2.8141013061558e-07	2.64199320724126e-06
FGRRES_16340_M	-3.75854132030255	6.50836195368605	2.8376658474784e-07	2.66045953803211e-06
FGRRES_05916	3.43063326622394	8.34442363271171	2.83867331156471e-07	2.66045953803211e-06
FGRRES_02375_M	-3.33601555751523	4.01569412014857	2.84687246021898e-07	2.66584183009117e-06
FGRRES_15741	-3.44306376242538	7.64055346394297	2.85068539780238e-07	2.66711108813356e-06
FGRRES_10739	-4.1821389444375	9.86360265917174	2.86950198688264e-07	2.68240353691966e-06
FGRRES_01939	2.8469775782657	4.81281739965626	2.93369259404425e-07	2.74004868529796e-06
FGRRES_08123	2.9532246142726	5.27391059122609	3.05268760963667e-07	2.84873762918201e-06
FGRRES_05537	3.07636614141836	4.22555892982806	3.08637300440107e-07	2.87769812858804e-06
FGRRES_05799	-5.11901436830947	2.08817888349774	3.11558127046075e-07	2.90243807109962e-06
FGRRES_03292	4.11495426351129	2.62020400676013	3.13190260015336e-07	2.91514055913074e-06
FGRRES_08023	4.76361087325073	6.79383818616452	3.15450986348489e-07	2.9336671421081e-06
FGRRES_03671_M	4.19612155608711	2.64177527668351	3.16277301467505e-07	2.93883352125585e-06
FGRRES_05049	3.22000057799768	4.37078621574436	3.16611158031789e-07	2.93941907452438e-06
FGRRES_12937	3.07004392365772	6.88481952375891	3.19409706777927e-07	2.962866280052e-06
FGRRES_09977	-3.89251159037346	3.64534023573315	3.20126684432879e-07	2.96551641085729e-06
FGRRES_08535_M	-5.7560977278849	4.96993778508635	3.20241890124826e-07	2.96551641085729e-06
FGRRES_10636	3.46374291670288	9.42737520361349	3.21777795937308e-07	2.97719899344211e-06
FGRRES_17544	4.25504806604857	4.38233825177773	3.27983975164766e-07	3.032035845369e-06
FGRRES_15998	-3.7524453336642	4.19932725862273	3.34294797404072e-07	3.0877459031714e-06
FGRRES_15751	-3.16358290929236	4.65275901577111	3.36761737750746e-07	3.10788702364698e-06
FGRRES_12657	-4.39299964727769	5.27586437503565	3.43775436233393e-07	3.16991912441887e-06
FGRRES_02779	-2.93757001397329	5.87927342295814	3.45629360993935e-07	3.1843085355409e-06
FGRRES_08324	7.81635185148695	1.32499026462792	3.46381847806914e-07	3.18853451590198e-06
FGRRES_17130	4.02044793731719	2.80849414355578	3.50016720534449e-07	3.21926395589862e-06
FGRRES_05650	-3.47290373484879	3.74970147843617	3.62688850582276e-07	3.33299076661257e-06
FGRRES_02251	3.03692871193032	5.58654336098288	3.63113075949442e-07	3.33406617028705e-06
FGRRES_13237	-5.74794539037029	1.8922717887011	3.63979627437656e-07	3.33919771477674e-06
FGRRES_16697	-3.15099604211009	4.63460043646808	3.65030431739565e-07	3.34600952336951e-06
FGRRES_04230	-3.51062055642605	4.03105209151786	3.69273224705156e-07	3.38204414154014e-06
FGRRES_16036	-2.9664064658835	5.6090906865929	3.70798149047788e-07	3.39314697438081e-06
FGRRES_04600	3.11518570787859	5.79164121920898	3.72149196271193e-07	3.40264130339617e-06
FGRRES_20371	3.52621586160421	3.34812695551842	3.7551551180285e-07	3.43053017642789e-06
FGRRES_02465	2.83176406088603	5.14290241954802	3.79764439494672e-07	3.46642847925624e-06
FGRRES_11436	8.52835825810898	1.80505498619339	3.83639577435489e-07	3.49885742345157e-06
FGRRES_11127	-4.11065299603972	7.38605534119649	3.89731821008479e-07	3.55143530932411e-06
FGRRES_13528	-8.64312076074778	2.27693712647196	3.91908489400266e-07	3.56639881958695e-06
FGRRES_16658_M	7.79565218573809	1.30500224440459	3.92031124275982e-07	3.56639881958695e-06
FGRRES_06023	2.83019039192482	5.55305226345659	3.9636165486426e-07	3.60277474057103e-06
FGRRES_07411	-5.5664784839691	7.55184207757674	3.96957400811859e-07	3.60517043599255e-06
FGRRES_00027	-8.57828630208918	2.23286928488896	3.98421293057506e-07	3.61544004477685e-06
FGRRES_10997	-3.86283283138812	3.199344155115	4.00689746145279e-07	3.63298731404738e-06
FGRRES_06597	-3.46096580303126	4.96742208051042	4.11712072647834e-07	3.72980895195905e-06
FGRRES_09742	4.16492747047916	3.67302664240429	4.14437066864726e-07	3.75136404227096e-06
FGRRES_04123	-3.15753136046654	7.63989252876082	4.18050860866459e-07	3.78092166081973e-06
FGRRES_06827_M	3.23563640408382	9.93896381572358	4.19084340318717e-07	3.78711269398754e-06
FGRRES_02977_M	7.82313689650717	1.28828755964807	4.2448421556768e-07	3.83271812941434e-06
FGRRES_06421	-3.40218833052587	6.16213881658831	4.26431880980733e-07	3.84710324545627e-06
FGRRES_10982	-4.04187159715462	8.24690626784654	4.31843015973047e-07	3.89268459497964e-06
FGRRES_17532	3.63447632092774	4.80149464805927	4.36345846925483e-07	3.93000952421765e-06
FGRRES_07210	3.89627365316488	2.91780920560546	4.4108734101014e-07	3.9694203250274e-06
FGRRES_08411	-3.92436989095023	3.30252300644215	4.42342744073338e-07	3.97596372338747e-06
FGRRES_06108	-4.07146192853018	6.8198496975351	4.42547146213219e-07	3.97596372338747e-06
FGRRES_10229	2.90518066811251	5.55518337845125	4.43068855906834e-07	3.97735838970791e-06
FGRRES_11113	-3.99883398368355	8.57945582500485	4.46007994346013e-07	4.00043368812998e-06
FGRRES_02138	4.64268262850271	2.93144840629235	4.46830493318748e-07	4.0045015226989e-06
FGRRES_02751	4.63215489302521	8.10648799744247	4.48824154595101e-07	4.01904995859788e-06
FGRRES_01280	-3.18689048355927	7.17076525844909	4.54802000243479e-07	4.06922185378605e-06
FGRRES_11406	-8.23229362348168	1.91498578699501	4.65640569282864e-07	4.16276531995628e-06
FGRRES_16634	-3.18986834378578	8.36296481118366	4.72312769084539e-07	4.21893866903251e-06
FGRRES_16342	-3.2135628742871	4.62206614561327	4.73541962932357e-07	4.22643990436256e-06
FGRRES_06311	-3.06223040790332	7.23920293769874	4.78374996086619e-07	4.26606724118987e-06
FGRRES_13245_M	-10.0929878921094	3.63607758084554	4.80795041067618e-07	4.28412855558855e-06
FGRRES_13628	-4.26891374048252	2.74658325458746	4.82735444305898e-07	4.29788989093676e-06
FGRRES_10028	-2.7910324399111	6.07228872959374	4.83558494639937e-07	4.30168880518626e-06
FGRRES_07375	3.02655115541882	5.33517726827473	4.99015201107922e-07	4.43555444522872e-06
FGRRES_10676	-6.05931493510323	2.90924444048008	5.02509251608557e-07	4.46295655295227e-06
FGRRES_17369	-3.33104253696005	4.31345584682998	5.05867937104233e-07	4.48911260947853e-06
FGRRES_04683	-3.1885192560798	4.75057922176991	5.07740313859195e-07	4.50204708032177e-06
FGRRES_04134	-3.42148266521908	8.21435171755908	5.08836826862465e-07	4.50808659750068e-06
FGRRES_04951	-3.3668171652747	6.54781159195275	5.09787217610495e-07	4.51282273468735e-06
FGRRES_04223	4.39165160670932	8.32145953994973	5.11373410752103e-07	4.52317492004285e-06
FGRRES_01557	-3.072383379933	7.0708381636087	5.17016330483855e-07	4.56936338333981e-06
FGRRES_03883	2.94375451770401	4.22452857608346	5.20129049530266e-07	4.59313309564847e-06
FGRRES_03922	4.06011127840124	2.85888391644846	5.21883998831712e-07	4.60488377180534e-06
FGRRES_08220	-4.10532126973241	4.07056312567796	5.33132175087868e-07	4.70031153227346e-06
FGRRES_13675	-3.12401107711416	6.87905155743885	5.34488633905796e-07	4.70844573358734e-06
FGRRES_04399	3.16006777501325	8.65983899694383	5.40789105881347e-07	4.76008448185747e-06
FGRRES_11314	-5.79070114923696	1.92995379955586	5.42873383682354e-07	4.77401519572132e-06
FGRRES_10076	3.08919386226077	4.35577945689739	5.43251521857167e-07	4.77401519572132e-06
FGRRES_03969	-3.59956356656958	5.37149370740895	5.48784028860932e-07	4.81404473710302e-06
FGRRES_10311	-3.82126767676668	3.16246652556566	5.49070855717883e-07	4.81404473710302e-06
FGRRES_07856	3.35312904329231	9.51174314638148	5.49137324659868e-07	4.81404473710302e-06
FGRRES_08021_M	3.27616164220179	4.09910107725211	5.49952717265761e-07	4.81730172759104e-06
FGRRES_13685	3.87247864241516	9.33998819360493	5.52739360261137e-07	4.83780667493074e-06
FGRRES_10553	-8.80715067230687	2.44364595889938	5.62749154826395e-07	4.92144768519812e-06
FGRRES_08131	-3.53911237525078	3.31340554582997	5.63822183786112e-07	4.92686164301987e-06
FGRRES_01057	-2.87377854595375	5.61139015041345	5.68167717206247e-07	4.9608400923889e-06
FGRRES_00438	-3.34091738701643	8.03538831295422	5.72359837539359e-07	4.98941642320886e-06
FGRRES_04456	-4.23161088750403	10.4424696675302	5.72360033805863e-07	4.98941642320886e-06
FGRRES_03372	4.47877584800761	2.57306970827507	5.84148547148083e-07	5.08809324413977e-06
FGRRES_17365	-3.81689321075641	4.02008276344307	5.85056792104347e-07	5.09191769423294e-06
FGRRES_02978	-5.8344527028043	11.9129664754656	5.87652576362644e-07	5.11041138723059e-06
FGRRES_10677	3.39556148045178	9.49460857310341	5.90018448849219e-07	5.12687768243441e-06
FGRRES_10593	-10.124558962464	3.66598846922766	5.95904477534917e-07	5.17388103574916e-06
FGRRES_13480	3.58431197038313	3.11222424725986	6.10332155444945e-07	5.29101984404818e-06
FGRRES_12380_M	-3.05634826363323	7.48854453551471	6.10371035174451e-07	5.29101984404818e-06
FGRRES_15835	-3.11778380751368	8.08664909016497	6.12824350968815e-07	5.30610104922876e-06
FGRRES_00196_M	-3.83022748329636	6.31399739958509	6.13088612893474e-07	5.30610104922876e-06
FGRRES_03504	7.71623108623862	1.21453344182653	6.15036234548923e-07	5.31871573988802e-06
FGRRES_02151	7.7441136456015	1.2699940688756	6.26235330235085e-07	5.41125162344059e-06
FGRRES_03900	5.05242980912603	1.539070101153	6.33201273422668e-07	5.46709102661593e-06
FGRRES_10211	2.6895728723227	5.55102439931573	6.37474284038167e-07	5.49960922469494e-06
FGRRES_07072_M	-3.23699532209594	9.47361080233772	6.38279535418663e-07	5.50218252414515e-06
FGRRES_08120	-8.86371393487571	2.49553367515408	6.41134476625252e-07	5.52240672604274e-06
FGRRES_08950	2.84614906478269	4.37554721327438	6.42127653211232e-07	5.52657527383148e-06
FGRRES_03522_M	-5.17555464434901	3.37918401462093	6.56004586481271e-07	5.64153548104694e-06
FGRRES_10042	-4.69141984726782	7.29651384039351	6.56805135843977e-07	5.64296925662012e-06
FGRRES_08338	3.16693013825248	6.41129648223839	6.57211198780783e-07	5.64296925662012e-06
FGRRES_09059	-3.46525863722176	3.3771609027394	6.71595893905975e-07	5.76192113562178e-06
FGRRES_11130	-4.07498382114953	6.04328422240483	6.81753928448974e-07	5.83617468024387e-06
FGRRES_02272	-2.79164411908609	5.82732585258204	6.81848473403445e-07	5.83617468024387e-06
FGRRES_08736	-3.34117789814139	8.15428910512459	6.81863954164676e-07	5.83617468024387e-06
FGRRES_15788	-2.78295430123407	5.60689594775903	6.82671270252596e-07	5.83848013873241e-06
FGRRES_16526	3.12842815035518	4.65613086893533	6.84463659681255e-07	5.84920007757532e-06
FGRRES_03592	-9.0670068422355	2.68179682437815	6.86192428160601e-07	5.85935989207474e-06
FGRRES_06938	-3.36506415758651	7.6932299636007	6.97767700360883e-07	5.95351639309486e-06
FGRRES_05640	3.2454085850814	9.57102673627546	7.00535740217884e-07	5.97039643700775e-06
FGRRES_09760	2.98233263782228	7.01205324917673	7.00846315373433e-07	5.97039643700775e-06
FGRRES_03569	-3.3262665780816	8.78051232763175	7.0426278016143e-07	5.99479525732706e-06
