	logFC	logCPM	PValue	FDR
FGRRES_11059	1.741692	1.284931	0.02279069	0.05172467
FGRRES_11060	1.067554	1.103542	0.1832122	0.281245
FGRRES_11061	0.4947521	1.372838	0.5021969	0.6108881
FGRRES_11062	1.859379	3.12326	0.02242424	0.05101032
FGRRES_11063	1.002111	3.741594	0.08071775	0.146322
FGRRES_11064	-0.01885381	9.244989	0.9800693	0.9813244
FGRRES_11067	-0.7526789	3.638794	0.2245465	0.329815
FGRRES_11074	0.8426136	5.310884	0.12462	0.2073115
FGRRES_11076	-0.3077876	4.266784	0.5750178	0.6756163
FGRRES_11083	-1.402263	2.746827	0.0347392	0.07376727
FGRRES_11087	0.957727	2.718124	0.1662013	0.2605117
FGRRES_11088	0.05525581	5.154726	0.1478542	0.2369204
FGRRES_11093	-0.7565254	1.05685	0.4160838	0.5320728
FGRRES_11098	-1.391067	2.306262	0.07768874	0.1418022
FGRRES_11111	0.04572159	1.943454	0.9218795	0.9451312
FGRRES_11124	-1.638754	1.620578	0.05553679	0.1081926
FGRRES_11128	0.4351315	4.718351	0.4072429	0.5236738
FGRRES_11129	-1.241601	7.035883	0.04140263	0.08523194
FGRRES_11142	-0.06086046	4.488102	0.9151691	0.9410071
FGRRES_11145	-0.8792979	2.346902	0.1880537	0.2874573
FGRRES_11147	-0.5511086	5.747765	0.257374	0.3669575
FGRRES_11152_3_M	-1.179389	4.458433	0.03923324	0.08160182
FGRRES_11154	0.9616231	0.9574175	0.1912408	0.2914716
FGRRES_11157	-0.4279607	3.115975	0.4968065	0.6058738
FGRRES_11158	-0.7307932	5.272823	0.2552517	0.3648422
FGRRES_11162	-0.1947727	1.254639	0.9622975	0.9743015
FGRRES_11167	0.05290059	3.526362	0.9242739	0.9468703
FGRRES_11173	-1.579272	0.3631067	0.0415199	0.08542474
FGRRES_11178_M	-0.8157805	0.8135952	0.3548696	0.4706341
FGRRES_11185	-0.6961269	3.110359	0.2638967	0.3741438
FGRRES_11192	-0.9216033	4.275543	0.1159673	0.1962259
FGRRES_11195	0.5285907	5.396579	0.1131143	0.1922979
FGRRES_11205	-0.8418112	6.532409	0.2086566	0.3117068
FGRRES_11211	1.629701	0.6919953	0.08365794	0.1504457
FGRRES_11218	0.9471079	0.6903006	0.3100397	0.4235193
FGRRES_11219	-0.891225	6.681482	0.1969902	0.2981362
FGRRES_11227	1.400138	0.9071526	0.07243959	0.1340244
FGRRES_11231	0.7785768	4.226761	0.1552576	0.2463106
FGRRES_11244	-1.099361	3.518456	0.08944355	0.1586162
FGRRES_11250	0.4242275	2.381537	0.5423294	0.6466602
FGRRES_11251	-1.055771	4.686182	0.0745197	0.1371248
FGRRES_11252	-0.6406692	0.38496	0.5945062	0.6919965
FGRRES_11261	0.1860864	0.820748	0.5304664	0.6358683
FGRRES_11262	-0.07588434	1.601714	0.902136	0.9314005
FGRRES_11266	-0.2579704	3.014531	0.6528348	0.7410538
FGRRES_11272	-0.1030711	3.79093	0.182821	0.2807636
FGRRES_11273	-0.2246898	0.9022256	0.7516587	0.8230264
FGRRES_11277	1.023121	2.186223	0.1178582	0.1986821
FGRRES_11290	-1.241315	1.101927	0.2045861	0.306639
FGRRES_11297	-1.884367	0.9837118	0.06449468	0.1220507
FGRRES_11301	1.076238	5.73093	0.06584775	0.1242646
FGRRES_11307	0.9647519	6.185754	0.1027016	0.1779691
FGRRES_11317	1.094515	0.4165852	0.2389631	0.3455381
FGRRES_11326	-0.1584463	5.125843	0.7898541	0.8525397
FGRRES_11328	1.210914	1.04109	0.1327353	0.218203
FGRRES_11332	0.9941494	4.768748	0.06328061	0.1202986
FGRRES_11335	-0.2466245	0.4992438	0.531775	0.6371555
FGRRES_11337	-1.75008	1.98508	0.04957803	0.09856575
FGRRES_11343	-1.777299	0.5551932	0.1769864	0.273623
FGRRES_11356	1.920994	0.0868071	0.05827654	0.1124001
FGRRES_11358	-1.222624	1.949403	0.08946182	0.1586226
FGRRES_11363	-0.1154369	0.5841864	0.8996493	0.9298946
FGRRES_11367	0.2642577	4.762737	0.6975346	0.7782814
FGRRES_11376	-0.8290324	0.5039769	0.6058276	0.7010392
FGRRES_11381	1.782302	0.4161193	0.04771857	0.09572468
FGRRES_11383	-1.416755	3.3611	0.02927494	0.06370983
FGRRES_11389	-0.5498759	0.8452499	0.5386192	0.6431549
FGRRES_11400	0.1262912	3.715644	0.8275029	0.8787305
FGRRES_11403	-0.5974024	3.502279	0.4309428	0.5461543
FGRRES_11407	-0.9903556	4.957927	0.1048481	0.1810589
FGRRES_11410	0.02477327	0.4773401	0.9267284	0.9484001
FGRRES_11411	-0.9735488	5.77176	0.08952199	0.1586775
FGRRES_11417	-1.667346	2.074648	0.02697688	0.0596415
FGRRES_11421	-1.543204	2.872131	0.02554843	0.05711165
FGRRES_11426	0.515372	1.142522	0.367434	0.483365
FGRRES_11440	-0.02169141	1.739375	0.9796854	0.9813244
FGRRES_11445	-0.2575114	4.244736	0.6517569	0.7402949
FGRRES_11446	-0.8961262	2.832366	0.1291067	0.2136619
FGRRES_11462_M	-1.41203	2.883103	0.03154744	0.06781231
FGRRES_11467	0.3649489	3.91293	0.51729	0.6246967
FGRRES_11468	0.6788517	4.346682	0.2473895	0.3552888
FGRRES_11469	0.2449501	5.65434	0.6367155	0.7267087
FGRRES_11486	0.599343	0.9993009	0.4732998	0.5849499
FGRRES_11498	1.027728	1.250655	0.2297388	0.3358959
FGRRES_11500	0.3709787	1.794844	0.6984466	0.7787386
FGRRES_11528	-0.1216726	2.974144	0.3979837	0.5146333
FGRRES_11545	-0.6926643	4.554073	0.2953434	0.4079106
FGRRES_11552	-0.2423848	2.44292	0.6683521	0.7547212
FGRRES_11555	-0.1632255	3.032789	0.7929826	0.8551511
FGRRES_11556	0.193977	3.475649	0.7664508	0.8348022
FGRRES_11557	0.7878466	1.825877	0.1282967	0.2126457
FGRRES_11558_M	1.680508	1.280531	0.02625497	0.05835454
FGRRES_11561	-0.6117731	3.20048	0.3306407	0.4453821
FGRRES_11564	1.123493	2.616492	0.08247273	0.1487579
FGRRES_11569	0.2972484	1.70657	0.7459828	0.8185922
FGRRES_11576	1.424777	4.063471	0.05006854	0.09925001
FGRRES_11580	1.267136	0.8880568	0.09119643	0.1609416
FGRRES_11581	-0.3925138	2.026999	0.5928577	0.6908186
FGRRES_11590	0.7665339	2.120458	0.2366672	0.3433431
FGRRES_11594	0.6013848	5.66577	0.2521505	0.36098
FGRRES_11595	0.8447085	3.994946	0.1616961	0.2550709
FGRRES_11596	0.7500977	5.839093	0.1502787	0.2402378
FGRRES_11597	1.351208	8.009792	0.02244688	0.05105112
FGRRES_11602	0.699664	9.766308	0.2668982	0.3774807
FGRRES_11609_M	0.7603012	2.906335	0.2299937	0.336178
FGRRES_11610_M	-1.486276	7.685587	0.03233838	0.06933395
FGRRES_11613_M	0.7528369	6.070357	0.1619012	0.2553314
FGRRES_11618	1.013654	5.654907	0.05175997	0.1020338
FGRRES_11619	0.1368992	7.728002	0.8132768	0.8689204
FGRRES_11622	0.3278738	3.46604	0.5969165	0.6938229
FGRRES_11623	0.0677971	7.67515	0.9072547	0.9355283
FGRRES_11626	-0.6056331	9.125644	0.3084587	0.4219438
FGRRES_11627	-0.5947559	9.01548	0.3170375	0.431071
FGRRES_11628	0.6639297	6.068166	0.2100545	0.3133638
FGRRES_11629_M	-0.6809875	4.474616	0.2184533	0.3226117
FGRRES_11630	-1.490468	1.805202	0.04886412	0.09744989
FGRRES_11632	-1.301228	5.113054	0.05736696	0.1110311
FGRRES_11633	0.3750209	4.631813	0.51973	0.6264582
FGRRES_11634	0.7347781	5.338779	0.1817931	0.2794223
FGRRES_11635_M	0.4716169	3.428425	0.4944248	0.6038304
FGRRES_11642	0.5566374	1.291941	0.4761651	0.5873858
FGRRES_11653	-1.031258	0.6154919	0.2194295	0.323877
FGRRES_11676	0.9612538	0.1585867	0.2825178	0.3943621
FGRRES_11686	0.005529645	0.4446735	0.8110879	0.8672648
FGRRES_11690	-1.185755	2.211835	0.1504818	0.2404917
FGRRES_11697	-0.5484879	5.123252	0.2876434	0.4000761
FGRRES_11699	-0.3381819	4.379021	0.5383139	0.6429317
FGRRES_11703	-0.8570554	6.662455	0.1330268	0.2185497
FGRRES_11706	0.3026397	1.80306	0.6089666	0.7039211
FGRRES_11709	-1.224904	0.7238493	0.0792596	0.1441361
FGRRES_11728	-1.608861	1.403806	0.04536223	0.09190148
FGRRES_11729	-0.9012896	6.150183	0.1373017	0.2240131
FGRRES_11737	-1.31674	1.223937	0.04362434	0.08909775
FGRRES_11740	-1.213705	4.259888	0.03128078	0.06734581
FGRRES_11743	0.481671	4.090934	0.4518058	0.5651087
FGRRES_11754	0.5509262	5.490781	0.2906016	0.4030651
FGRRES_11755	1.111748	4.477866	0.04869277	0.09723324
FGRRES_11756	-0.07447803	2.433147	0.9423343	0.9584962
FGRRES_11758	-2.191431	0.8785225	0.02873747	0.0627667
FGRRES_11768	-0.777131	0.789581	0.2978053	0.4101105
FGRRES_11770	-0.288233	3.996632	0.5937802	0.691374
FGRRES_11776	-0.6027999	2.474715	0.4455763	0.5591213
FGRRES_11781_M	0.3179426	5.559684	0.5480134	0.651291
FGRRES_11782	1.485549	4.623042	0.02746935	0.0604593
FGRRES_11784	-0.9305302	0.7629374	0.1471968	0.2361459
FGRRES_11786	-0.5015797	3.548376	0.4440378	0.5579002
FGRRES_11793	0.729611	5.148415	0.1601627	0.2529829
FGRRES_11803	-0.3385427	3.794404	0.5537525	0.6559622
FGRRES_11804	-1.430544	1.825902	0.05409509	0.1058972
FGRRES_11805	-0.4963706	5.4862	0.3327855	0.4473827
FGRRES_11806	-0.4818103	0.4408596	0.5347629	0.6398877
FGRRES_11810	-0.3259839	4.867859	0.549794	0.6525496
FGRRES_11814	0.104037	4.292776	0.8783493	0.9141284
FGRRES_11815	-0.3141655	5.469452	0.5421027	0.646532
FGRRES_11820	-0.1309582	7.392652	0.8191111	0.8725768
FGRRES_11824	-1.030724	6.03692	0.05341803	0.1048555
FGRRES_11828	0.03396373	8.048679	0.9513201	0.9658257
FGRRES_11829	0.1891339	5.60634	0.7231453	0.7992155
FGRRES_11830	-0.5351419	1.584604	0.3950497	0.5116317
FGRRES_11835	-0.6683619	4.671647	0.2457812	0.3533533
FGRRES_11841	-1.182462	1.215749	0.1550513	0.2460371
FGRRES_11842	0.2778929	4.953119	0.610059	0.7047334
FGRRES_11843	0.5447995	6.041122	0.3163603	0.4302579
FGRRES_11845	-0.06824035	5.224699	0.8896239	0.922167
FGRRES_11846	0.6612377	2.859425	0.3203802	0.4347989
FGRRES_11847	0.2679307	1.977882	0.6599959	0.7476188
FGRRES_11848	-1.105969	5.929572	0.04469768	0.09080941
FGRRES_11855	0.48332	4.755455	0.3560428	0.4718687
FGRRES_11856	0.821556	5.346421	0.1428978	0.2307842
FGRRES_11865	1.199242	4.737241	0.02555983	0.05712538
FGRRES_11879	0.7957333	4.648886	0.2016744	0.3034579
FGRRES_11881	-0.480626	1.594932	0.4607115	0.5728806
FGRRES_11884	-0.3319311	4.474424	0.5293212	0.6346358
FGRRES_11891	-0.4660474	4.029642	0.449665	0.56308
FGRRES_11895	1.299157	2.79251	0.06610261	0.1246045
FGRRES_11897	-0.6693467	4.738336	0.2052535	0.3075544
FGRRES_11900	-0.3847412	9.411601	0.5258777	0.6315536
FGRRES_11902	0.384367	4.785823	0.466397	0.5785583
FGRRES_11906	-0.625265	0.8872912	0.4568395	0.569436
FGRRES_11908	-0.6602484	2.600902	0.3247321	0.4390481
FGRRES_11913	-0.4412155	6.650567	0.4256745	0.5415453
FGRRES_11915	0.5572039	9.421431	0.3508165	0.4667089
FGRRES_11916	0.336415	2.880343	0.5847554	0.6840951
FGRRES_11918	0.2076425	1.014486	0.6868451	0.7690819
FGRRES_11921	0.1715254	3.436856	0.7701601	0.8377816
FGRRES_11923_M	-1.232826	3.60108	0.07412226	0.1365092
FGRRES_11928	-1.663743	1.343363	0.04694107	0.09451789
FGRRES_11938	0.9472482	5.588177	0.06875177	0.1285158
FGRRES_11940	-0.2864452	4.894546	0.5897282	0.6882171
FGRRES_11941	-0.9921642	2.614899	0.1423059	0.2301022
FGRRES_11942	0.4332223	4.025146	0.4242685	0.540381
FGRRES_11943	0.1658001	1.878049	0.8413245	0.8885651
FGRRES_11944	0.7126798	5.793005	0.221454	0.3261981
FGRRES_11946	-1.038481	8.146366	0.07991554	0.1451102
FGRRES_11947	-0.8423972	2.988591	0.2274634	0.3331975
FGRRES_11950	-1.813108	1.22277	0.03590706	0.07567658
FGRRES_11956	0.4595652	3.407993	0.4725911	0.5842836
FGRRES_11957	1.308977	-0.01196911	0.1714602	0.2667514
FGRRES_11967	0.1707242	5.611916	0.7364602	0.8103004
FGRRES_11970	-0.441001	6.657575	0.4281333	0.544154
FGRRES_11976	1.430344	3.22082	0.03524145	0.07464391
FGRRES_11977_M	1.190558	6.750737	0.04367163	0.08912102
FGRRES_11979	-0.7214156	8.034627	0.2236178	0.3287049
FGRRES_11982	0.1877951	0.5139469	0.7479373	0.8200185
FGRRES_11985	-2.029729	1.513836	0.0394283	0.08192525
FGRRES_11986	-0.9267232	2.415011	0.2155591	0.3192498
FGRRES_11992	0.7689711	2.31922	0.2702147	0.3811099
FGRRES_11994	0.7719994	4.070122	0.1572333	0.2490809
FGRRES_11995	-0.1018062	2.170645	0.8210662	0.8737162
FGRRES_11999	-1.743278	0.5826086	0.0730533	0.1348609
FGRRES_12000	-1.438516	0.3312706	0.2906466	0.4030651
FGRRES_12008	-1.096903	1.138575	0.166435	0.2607094
FGRRES_12010_M	1.748267	1.850838	0.03433394	0.07297811
FGRRES_12017	-1.80188	2.094808	0.02672342	0.05915343
FGRRES_12020	-1.306386	1.27859	0.04296412	0.08796257
FGRRES_12021	-1.270342	5.217052	0.07256027	0.1342019
FGRRES_12026_M	-1.328441	6.895347	0.02338263	0.05288011
FGRRES_12029	-0.9239636	5.100852	0.08498536	0.1523532
FGRRES_12030	-0.06212918	4.808486	0.9041148	0.932911
FGRRES_12031	0.5234542	4.26497	0.3447932	0.4606723
FGRRES_12033	-1.26834	6.660593	0.02605071	0.05799555
FGRRES_12034	1.013026	3.927961	0.0827329	0.1490786
FGRRES_12040_1_M	1.086279	4.782468	0.07274832	0.1344122
FGRRES_12042	-0.803393	5.754714	0.1261739	0.2095753
FGRRES_12043	-1.199919	6.123263	0.04097333	0.0845427
FGRRES_12044_M	0.3805828	6.429411	0.4754231	0.5866367
FGRRES_12045	-0.7487541	4.223788	0.1754507	0.2716746
FGRRES_12048	-1.581736	2.661479	0.03121403	0.06721544
FGRRES_12053	-1.212717	1.370179	0.05686177	0.1101805
FGRRES_12056	-0.5646393	5.720969	0.2766176	0.3882736
FGRRES_12061	1.744867	0.7567788	0.0352805	0.07467948
FGRRES_12064	0.3610047	3.61718	0.5723082	0.6733804
FGRRES_12066	1.029198	4.80079	0.06195226	0.118333
FGRRES_12082	0.9693663	5.852335	0.1373585	0.2240721
FGRRES_12088	1.533918	1.67712	0.03805892	0.07950981
FGRRES_12093	-1.214949	0.8398992	0.2379669	0.3445378
FGRRES_12094	-0.2897992	1.204525	0.4053004	0.5220531
FGRRES_12111	1.062746	2.335484	0.1008847	0.1754089
FGRRES_12114	-0.6791344	2.725169	0.3179748	0.4321829
FGRRES_12131	-0.2074815	3.777364	0.739111	0.8128873
FGRRES_12133_M	-1.696501	2.08084	0.04540257	0.09194889
FGRRES_12135	0.4348456	0.4075507	0.599571	0.6961001
FGRRES_12136	0.08561632	1.409195	0.889156	0.9218581
FGRRES_12137	0.3112382	4.728339	0.5519316	0.6544426
FGRRES_12146	-0.3335777	0.4734807	0.8061231	0.8636594
FGRRES_12159	0.7423892	2.346122	0.2564424	0.3660621
FGRRES_12174	-1.203925	1.891619	0.09966676	0.1736528
FGRRES_12178_M	-0.649849	7.398965	0.297514	0.4099175
FGRRES_12179_M	1.18142	7.591792	0.04925804	0.09802989
FGRRES_12181	-0.06630085	8.390881	0.90913	0.936839
FGRRES_12182	0.9644918	6.396142	0.07166673	0.1329798
FGRRES_12183	-0.6641267	6.515873	0.2182503	0.3224474
FGRRES_12184_M	0.1109808	4.304675	0.3752988	0.4909738
FGRRES_12193	1.068582	5.614727	0.03846489	0.08020355
FGRRES_12194	-0.2979279	5.636145	0.5619383	0.6634576
FGRRES_12206	1.269277	6.362777	0.03555115	0.07508009
FGRRES_12207	1.380395	6.997611	0.04128942	0.08507595
FGRRES_12209_M	1.339624	1.329836	0.06628153	0.1248877
FGRRES_12224_16089_M	0.2577117	6.681605	0.6942615	0.7757459
FGRRES_12227	0.07654926	1.630614	0.9361884	0.9550196
FGRRES_12231_2_M	-0.4306121	6.088842	0.4386303	0.5534769
FGRRES_12234_M	0.2820758	0.202072	0.6722172	0.7577093
FGRRES_12242	0.7091725	3.436764	0.2379051	0.3444941
FGRRES_12250	0.4632863	6.237142	0.3873441	0.5039373
FGRRES_12254	-0.8527184	1.142732	0.2294876	0.335619
FGRRES_12259	-1.303544	0.8823345	0.06380398	0.1210602
FGRRES_12263	-0.003980857	4.634106	0.9782855	0.9813244
FGRRES_12264	1.447828	3.768118	0.0355618	0.07508797
FGRRES_12274	-0.6483875	1.784452	0.4557306	0.5685762
FGRRES_12275	0.4746127	2.917852	0.4395063	0.5540026
FGRRES_12276	0.1532777	3.967956	0.8120561	0.8678725
FGRRES_12285	-1.314596	0.5326854	0.06492487	0.122715
FGRRES_12296	0.1701472	3.482069	0.7758356	0.8417619
FGRRES_12305_M	-1.300979	2.644266	0.04586247	0.09262103
FGRRES_12308	0.8854365	2.528524	0.1961502	0.297155
FGRRES_12309	1.049498	2.785241	0.1145266	0.1942121
FGRRES_12315	0.04612528	3.503452	0.9378338	0.955549
FGRRES_12323_M	-0.970431	3.414395	0.1101528	0.1882278
FGRRES_12327_M	-1.090551	2.87268	0.09461588	0.1660789
FGRRES_12330	0.1223583	3.157416	0.8338757	0.8836216
FGRRES_12335	1.309631	3.924155	0.07178891	0.133161
FGRRES_12341	0.1780092	1.254926	0.8615842	0.9029329
FGRRES_12342	0.5466178	0.9241433	0.4674195	0.579297
FGRRES_12344	1.043591	3.822295	0.1059432	0.1825951
FGRRES_12345	-1.361006	1.307271	0.0678841	0.1272006
FGRRES_12355	-1.235492	0.960474	0.1120354	0.1907326
FGRRES_12358	-0.1125257	1.816441	0.871392	0.9093478
FGRRES_12365	1.007599	0.6509952	0.2026204	0.304576
FGRRES_12369	-0.946304	7.072304	0.1004731	0.1748613
FGRRES_12370	0.04446849	1.26186	0.948436	0.9633482
FGRRES_12373	0.01081143	4.05038	0.9795419	0.9813244
FGRRES_12374	-0.8351139	2.258182	0.2350219	0.3417532
FGRRES_12378_M	-0.5235731	1.725974	0.4680053	0.5796642
FGRRES_12387	0.6915408	6.903143	0.2557494	0.3654091
FGRRES_12388_M	-1.741239	1.248164	0.03539711	0.07485675
FGRRES_12398	1.203995	3.279687	0.0533697	0.1047795
FGRRES_12407	-0.07306275	3.233552	0.9431471	0.9590532
FGRRES_12409	-1.425889	2.581651	0.03381725	0.0720492
FGRRES_12415_M	0.2552197	3.910955	0.6881326	0.7702458
FGRRES_12421	0.5591142	3.07952	0.3539064	0.4696682
FGRRES_12426_M	-1.342641	3.656251	0.03022407	0.06549957
FGRRES_12442	0.1793042	5.450949	0.7445764	0.8173245
FGRRES_12445	0.7250529	1.878245	0.3177438	0.4319231
FGRRES_12461	-0.640492	7.996022	0.1393922	0.2264028
FGRRES_12463_M	-1.61406	1.785135	0.05926306	0.1139384
FGRRES_12468	0.7493681	1.579997	0.3491053	0.4648884
FGRRES_12483_M	0.8827531	5.788426	0.1527696	0.2434189
FGRRES_12487	0.5926487	0.3906923	0.4006498	0.5175259
FGRRES_12489	0.7332305	3.727014	0.2331534	0.3399723
FGRRES_12495	-1.180215	3.886104	0.05680424	0.1100886
FGRRES_12497	0.06427899	2.206162	0.7426828	0.8159887
FGRRES_12505	0.2312693	5.159264	0.4661461	0.5783913
FGRRES_12506	-0.5990508	4.640604	0.363697	0.4794706
FGRRES_12507	0.8990912	4.815985	0.1135825	0.192949
FGRRES_12508	-0.9869598	2.117423	0.1951966	0.2962064
FGRRES_12509	-0.4564877	2.078058	0.5137563	0.6217437
FGRRES_12513	0.1326529	4.068039	0.8394276	0.8872971
FGRRES_12522_M	1.040342	2.137294	0.1528116	0.2434189
FGRRES_12528_M	0.7146468	3.698203	0.2792737	0.3908896
FGRRES_12529	0.592982	3.111055	0.3354147	0.4504152
FGRRES_12534	-0.4922734	6.577227	0.4719519	0.5837144
FGRRES_12536	-0.5630089	4.895884	0.2967543	0.4091304
FGRRES_12541	0.2687125	2.040639	0.7516666	0.8230264
FGRRES_12549	-0.5451006	1.308236	0.419864	0.5359661
FGRRES_12552	0.9966502	1.382285	0.2563575	0.3659889
FGRRES_12559	-1.848939	2.27578	0.03731614	0.07824421
FGRRES_12562	1.494935	0.6750234	0.06719812	0.1263078
FGRRES_12575	-1.199145	1.371933	0.07691079	0.140595
FGRRES_12577_M	-0.7116227	6.614464	0.2038031	0.3057188
FGRRES_12578_M	-0.2931458	7.14916	0.6095305	0.7043288
FGRRES_12595_M	0.3618696	2.805976	0.5538115	0.6559622
FGRRES_12596	-1.727793	1.538165	0.03448304	0.07328067
FGRRES_12599	2.048572	0.3510353	0.02626951	0.0583749
FGRRES_12602	0.1973074	0.4194846	0.7980743	0.8587646
FGRRES_12612_3_M	2.16596	-0.1063168	0.03790133	0.07921108
FGRRES_12614	-0.01122431	0.4159266	0.9528459	0.9669082
FGRRES_12623_M	1.078338	1.274769	0.195426	0.2964717
FGRRES_12631	-1.313044	2.886346	0.04131202	0.08509383
FGRRES_12632	0.04044665	1.573034	0.8817082	0.9163247
FGRRES_12641	-0.137766	2.173805	0.8007153	0.860327
FGRRES_12660	1.04342	3.069198	0.1066513	0.1835533
FGRRES_12672	-0.1353169	4.686302	0.821617	0.8740805
FGRRES_12673	0.2830396	0.6235152	0.6786419	0.7626113
FGRRES_12675	-0.999374	3.977645	0.08124255	0.1469053
FGRRES_12678	0.1377904	5.285636	0.7846186	0.8487457
FGRRES_12681	-1.937559	1.323549	0.06545803	0.1236581
FGRRES_12683_M	-0.5853298	5.801843	0.2676713	0.3783093
FGRRES_12684	-0.2250377	2.427393	0.7186073	0.795514
FGRRES_12687	-1.348615	1.741834	0.05737236	0.1110311
FGRRES_12689	0.01036417	5.931447	0.9787678	0.9813244
FGRRES_12690	-0.9962607	3.948072	0.082865	0.149267
FGRRES_12691	0.3205098	5.413287	0.5855443	0.6846491
FGRRES_12693	0.7186374	2.795869	0.2561368	0.3658437
FGRRES_12694	0.9475331	1.627587	0.2442916	0.351491
FGRRES_12699	-1.809581	1.543055	0.0252607	0.05658501
FGRRES_12707	0.4567813	0.2395772	0.6218119	0.7139785
FGRRES_12711	0.4743274	3.466169	0.4617673	0.5739304
FGRRES_12725	1.128584	3.675419	0.06771538	0.1270161
FGRRES_12726	-1.166311	5.480348	0.02659259	0.05893596
FGRRES_12728	-1.215261	5.515509	0.02237518	0.05095213
FGRRES_12731	0.8693169	5.069648	0.1178004	0.1986181
FGRRES_12732	0.9443592	1.856227	0.1633674	0.2569232
FGRRES_12734	0.04300107	3.289906	0.9310266	0.9511844
FGRRES_12737	-0.03377171	5.542402	0.9376996	0.955549
FGRRES_12738	-1.520441	1.179581	0.1597975	0.2525531
FGRRES_12741	0.5479991	2.062236	0.4150763	0.5311039
FGRRES_12742	0.2870203	3.03254	0.6749392	0.7595516
FGRRES_12746	-1.230044	2.49326	0.09530761	0.1670788
FGRRES_12747	1.243272	3.173294	0.04666481	0.09403142
FGRRES_12750	0.6779048	3.745265	0.2774993	0.3892091
FGRRES_12763	0.831281	1.78073	0.2415187	0.3483301
FGRRES_12769	0.2687581	1.85795	0.7165752	0.7938134
FGRRES_12792	-0.8452217	1.42465	0.2261949	0.3318584
FGRRES_12798	-0.286473	2.10937	0.6956348	0.7768005
FGRRES_12799	1.108632	4.543156	0.04327223	0.08846989
FGRRES_12800	1.155934	2.680803	0.08104336	0.1466673
FGRRES_12808	0.1664045	4.612828	0.745958	0.8185922
FGRRES_12814	-1.164089	2.986631	0.07062825	0.1314754
FGRRES_12830	0.1946061	0.8522659	0.7640289	0.8332837
FGRRES_12838	0.1339741	0.2580009	0.8173418	0.8714618
FGRRES_12839	-0.1264762	6.442972	0.8138769	0.8692193
FGRRES_12840	-0.2853409	6.315824	0.595437	0.6927085
FGRRES_12845	0.04140939	1.958061	0.9804472	0.9813244
FGRRES_12846	0.9540222	4.754253	0.06851623	0.128208
FGRRES_12850	0.009062172	1.518638	0.9186382	0.9426094
FGRRES_12852	-0.6401542	5.441035	0.237022	0.3436304
FGRRES_12856	0.7714853	5.85114	0.1425441	0.2303501
FGRRES_12857_8_M	0.05840963	9.272722	0.92416	0.9468466
FGRRES_12866	0.6182649	5.705908	0.2668454	0.3774807
FGRRES_12867	1.118268	1.819485	0.1351034	0.2212914
FGRRES_12871_M	-0.284541	3.964749	0.6511983	0.7398928
FGRRES_12872	-0.2622057	2.123825	0.7279151	0.8030055
FGRRES_12878	0.9857817	6.675019	0.08009574	0.1453887
FGRRES_12880	1.823455	0.03593558	0.07369539	0.1358383
FGRRES_12883	-0.9953965	4.580258	0.06762486	0.1268902
FGRRES_12884	0.4571505	1.747562	0.5601272	0.6617745
FGRRES_12889	0.8791403	3.66274	0.1328322	0.2183292
FGRRES_12897	-0.7752543	1.321001	0.288959	0.4016486
FGRRES_12900	0.9395143	2.795214	0.1535171	0.2440846
FGRRES_12904	0.9328499	5.733932	0.08277043	0.1491214
FGRRES_12909	1.054978	1.769314	0.1857868	0.2845131
FGRRES_12910	-0.3559233	3.353275	0.6135209	0.7073749
FGRRES_12911	-1.562357	0.9382845	0.06036063	0.1157205
FGRRES_12916_M	0.09422143	1.046989	0.9373981	0.955549
FGRRES_12919	1.2702	1.436215	0.1060679	0.1827811
FGRRES_12932	-2.404538	0.5204099	0.03605567	0.07590926
FGRRES_12940	-0.09063935	5.037598	0.8617287	0.9029971
FGRRES_12946_M	-0.01958701	3.961133	0.9790464	0.9813244
FGRRES_12954	-0.9371932	0.6805989	0.3824388	0.4989924
FGRRES_12955	0.4030813	8.388627	0.4912483	0.6009559
FGRRES_12966	0.2535949	4.698549	0.6701168	0.7558692
FGRRES_12975_M	0.4309184	6.654214	0.4339771	0.5491377
FGRRES_12987	-1.415643	1.075942	0.1186337	0.1997412
FGRRES_12988	-0.9734208	2.644524	0.1679848	0.2624733
FGRRES_12989	-0.9167675	-0.06387924	0.1560301	0.2473554
FGRRES_12990	0.6441922	3.915205	0.2636887	0.3739955
FGRRES_12996	-0.5624165	1.707565	0.4390417	0.5536976
FGRRES_12999	0.05586772	6.757935	0.6923425	0.7740001
FGRRES_13006	-0.01723313	5.385746	0.9747616	0.9813244
FGRRES_13007	-0.9134704	2.387026	0.168032	0.2625092
FGRRES_13008	-0.8825211	3.000587	0.1623575	0.2558912
FGRRES_13010	-0.5356521	5.732484	0.3110797	0.4245124
FGRRES_13011	0.01379103	2.95363	0.9796409	0.9813244
FGRRES_13012	-0.7761731	5.837799	0.1498694	0.2397247
FGRRES_13017	0.02891221	5.974719	0.9743779	0.9813244
FGRRES_13018	0.214243	6.416828	0.7014122	0.7814168
FGRRES_13024	0.3830829	6.777824	0.4864152	0.5969948
FGRRES_13030	-0.8935026	4.193433	0.1218827	0.2040717
FGRRES_13031	1.048597	3.694492	0.116079	0.1963843
FGRRES_13041	1.432117	2.983396	0.02967494	0.06442532
FGRRES_13044	-0.5902766	2.712499	0.4149456	0.5309993
FGRRES_13045_6_M	1.479035	1.317287	0.04926334	0.09802989
