	logFC	logCPM	PValue	FDR
FGRRES_13280_M	-1.053716	4.144761	0.08729509	0.1556454
FGRRES_13281	0.1837753	6.382264	0.7284483	0.8033583
FGRRES_13282	-0.4934944	5.106253	0.3548944	0.4706341
FGRRES_13289	-0.9208959	2.191762	0.1410994	0.2285941
FGRRES_13375	-2.910618	1.693434	0.002641504	0.008380077
FGRRES_13378_M	-4.84364063237439	11.5745716101076	2.21478034803671e-12	4.49233234850215e-11
FGRRES_13380	-1.657071	7.090438	0.01204479	0.03032292
FGRRES_13381	-0.8808814	3.492721	0.2192048	0.3235895
FGRRES_13382	1.932229	1.342328	0.01878204	0.04406972
FGRRES_13383	2.292848	3.099889	0.003472796	0.01056637
FGRRES_13385	1.533114	5.077214	0.005292847	0.01504144
FGRRES_13386	-0.5578221	3.310918	0.411706	0.527743
FGRRES_13388	1.437251	3.690639	0.0412955	0.08507595
FGRRES_13389_M	2.90465347620942	6.30089976734031	2.43967749899979e-07	2.32058018375501e-06
FGRRES_13390	-0.9933657	3.769817	0.09672252	0.1691203
FGRRES_13392	1.914027	7.079348	0.001733444	0.005820874
FGRRES_13398	-1.061952	4.65047	0.05814513	0.1121877
FGRRES_13399	-0.7721601	4.434148	0.1707759	0.2658392
FGRRES_13402	1.193812	0.4820722	0.1616427	0.2550608
FGRRES_13404	-6.33421256329286	8.14579356421032	5.51384584232156e-36	3.60492583895879e-34
FGRRES_13407	-1.652017	2.302128	0.01544695	0.03740423
FGRRES_13408_M	-1.540206	2.600268	0.02708904	0.05980419
FGRRES_13412	-7.95672640095024	6.43080326943384	1.82520514055788e-64	1.92319916412375e-62
FGRRES_13413	-4.86534199645754	1.1427067584357	3.37968879274311e-05	0.000184971066402627
FGRRES_13414	-3.225171	0.9631099	0.000556045	0.002182466
FGRRES_13416	-3.010139	1.350037	0.0003562531	0.001487655
FGRRES_13417	-4.3574998490558	1.43739913027413	2.87259988687746e-05	0.000159708860250446
FGRRES_13421	-1.051654	1.495108	0.1336909	0.2195079
FGRRES_13422	-10.4890124371039	6.65160928692708	1.35820655673849e-13	3.12301181361925e-12
FGRRES_13423	-10.6420163540601	4.1524948510103	5.04557695841541e-19	1.77215685209328e-17
FGRRES_13426	7.30693949802873	0.877139046695774	5.62261791510338e-06	3.7831538891889e-05
FGRRES_13428	-1.610053	5.499741	0.00295742	0.009239169
FGRRES_13432	6.15225112864879	3.53469748375329	3.92567101020403e-09	5.30576680868547e-08
FGRRES_13433	3.50607032305964	4.60450044571005	2.47390969580055e-06	1.81906110626852e-05
FGRRES_13438	1.901112	1.466511	0.01053304	0.02709531
FGRRES_13440	0.6009117	1.165179	0.4460363	0.5594397
FGRRES_13442	2.002276	5.933494	0.003233822	0.009945216
FGRRES_13444	-0.4857252	2.64501	0.4286359	0.5445007
FGRRES_13445	-0.08745819	2.104886	0.1502019	0.2402212
FGRRES_13449	3.08871237516488	4.0112196497794	3.90799112600187e-06	2.75411868120119e-05
FGRRES_13450	3.065602	0.751542	0.0007502181	0.002834999
FGRRES_13457	-2.600587	2.299988	0.0003270863	0.001380817
FGRRES_13458	0.02825638	1.338826	0.9428956	0.9589772
FGRRES_13464	3.92631902233074	9.62962165290262	4.42974201266163e-09	5.92068843145525e-08
FGRRES_13465	1.078816	1.440981	0.1515244	0.2418374
FGRRES_13476	2.065313	0.9035512	0.01425584	0.03494098
FGRRES_13477	-3.288924	0.9922229	0.0009997053	0.003623848
FGRRES_13480	3.58431197038313	3.11222424725986	6.10332155444945e-07	5.29101984404818e-06
FGRRES_13482	0.4095767	4.997828	0.4598333	0.5719852
FGRRES_13483	1.685508	4.420395	0.002830325	0.008890742
FGRRES_13487	2.491584	2.181614	0.0006369067	0.002453798
FGRRES_13489	1.104919	3.170046	0.07126392	0.1324135
FGRRES_13490	-0.6714378	4.890001	0.2304405	0.3367857
FGRRES_13491	-2.64018	3.377125	9.274713e-05	0.0004579548
FGRRES_13492_M	-0.3850296	3.480731	0.5588926	0.6606755
FGRRES_13493	-0.2851428	4.315847	0.4820589	0.5927675
FGRRES_13497	-0.6373944	4.269842	0.2728162	0.3840802
FGRRES_13498	0.8117814	4.449966	0.1324598	0.2178704
FGRRES_13499	-0.3364452	4.850474	0.518991	0.6261238
FGRRES_13502_3_M	1.492437	6.19965	0.01120675	0.0285509
FGRRES_13504	1.516049	2.20741	0.04442297	0.09031895
FGRRES_13505	4.88754776814502	1.54227162425317	9.00771951187174e-06	5.73713496844742e-05
FGRRES_13506	-0.8532522	1.853956	0.1893637	0.2890934
FGRRES_13507	2.78001089334741	3.46007475059247	2.21044693664978e-05	0.000126863990499525
FGRRES_13509	-1.65463	0.7191058	0.0968341	0.1692336
FGRRES_13510	0.2106554	0.326826	0.7680979	0.8360412
FGRRES_13515	6.61376931496121	2.2114524222553	4.00789067482715e-08	4.46129615322042e-07
FGRRES_13517	-2.436755	3.53509	0.0005192009	0.00205803
FGRRES_13518	-1.573285	4.884565	0.004428289	0.01299979
FGRRES_13519	-1.533057	4.029258	0.01089202	0.02786026
FGRRES_13521	-5.70014846445393	11.5774297105226	4.63724913642512e-09	6.18486857387284e-08
FGRRES_13526	-4.673097	2.051695	0.0001752805	0.0008016517
FGRRES_13528	-8.64312076074778	2.27693712647196	3.91908489400266e-07	3.56639881958695e-06
FGRRES_13529	-4.45440401769079	3.08621872262248	2.50417435732309e-07	2.36946855274869e-06
FGRRES_13530	-2.962502	1.818949	0.0006004274	0.002332297
FGRRES_13531_M	-4.57518670063433	7.91063411289538	1.50996628663447e-13	3.46462243315939e-12
FGRRES_13534	-1.184774	4.616439	0.02811617	0.06169527
FGRRES_13535	-1.664412	4.213217	0.003448831	0.01049934
FGRRES_13536	7.58218988623891	3.99814388042554	6.27091462784293e-24	2.80075047143948e-22
FGRRES_13537	3.572149	0.3494223	0.001289467	0.00450566
FGRRES_13538_M	-0.3555864	3.71648	0.5372492	0.6419857
FGRRES_13539	-1.600348	0.8132311	0.2158267	0.3195482
FGRRES_13560	1.903449	6.212903	0.002554694	0.008140369
FGRRES_13561	-1.56418	1.373622	0.05194527	0.1023347
FGRRES_13562_M	-9.25232409075407	8.95145933369728	1.07520130749922e-14	2.72643920333856e-13
FGRRES_13566	-0.3502352	1.256875	0.7147936	0.7923251
FGRRES_13569	-1.942188	6.330638	0.001050759	0.003779875
FGRRES_13571	1.647611	-0.09152024	0.08743863	0.1558501
FGRRES_13572	-4.541035	2.744003	6.853202e-05	0.0003487004
FGRRES_13573	-1.645435	5.110562	0.002504206	0.008012426
FGRRES_13575	0.07862098	3.683587	0.8758733	0.9123575
FGRRES_13580	1.83261	2.911222	0.006011468	0.01678479
FGRRES_13615_M	-3.36323186653297	6.44296622294692	8.82787027780383e-09	1.1192625715538e-07
FGRRES_13662	0.3980991	6.258747	0.4592178	0.5715472
FGRRES_13741	-6.63803347932592	5.64622830088326	4.38018767855851e-08	4.85083437504036e-07
FGRRES_13758	-8.90214973758465	2.51999049764569	3.60382075392218e-09	4.90743621610005e-08
FGRRES_13759_M	-2.939411	2.615546	0.0003179068	0.001347225
FGRRES_13761_2_M	2.855352	2.83207	0.000171238	0.0007858121
FGRRES_13779	-0.9672276	2.550637	0.1387224	0.2255174
FGRRES_13782	-7.64993573295842	9.89200993414123	4.16272748995789e-17	1.29124798009043e-15
FGRRES_13787	4.21662929092226	3.60483917646254	3.1389822650604e-09	4.32876423414237e-08
FGRRES_13788	2.209168	2.212839	0.002766445	0.008714419
FGRRES_13799	1.011355	1.784627	0.1529843	0.24363
FGRRES_13800	1.513651	0.2967278	0.1238976	0.2063312
FGRRES_13805	0.5134707	3.462266	0.4415745	0.5555636
FGRRES_13818	4.689815	0.5586227	7.410276e-05	0.0003737162
FGRRES_13824	-0.6389109	2.166662	0.3588891	0.4745978
FGRRES_13829	-2.789004	3.867901	0.0009852529	0.003582228
FGRRES_13830	-2.310864	4.954804	4.955013e-05	0.0002595403
FGRRES_13832	2.476392	3.278294	0.0002310115	0.001023334
FGRRES_13834	3.94244994966157	4.72686113483997	1.53054262242963e-09	2.22369197874549e-08
FGRRES_13837	-4.146118	0.5857535	0.0005552233	0.002180904
FGRRES_13838	4.55155937973478	5.14209517287588	3.66513902113833e-12	7.25871419642597e-11
FGRRES_13839	-1.727296	2.035477	0.01969297	0.04579554
FGRRES_13848_M	-1.906625	5.331478	0.0008626266	0.003204998
FGRRES_13849	5.31901061997147	1.10318027410018	6.94911005781393e-06	4.57360166509731e-05
FGRRES_13860	-1.003995	5.173045	0.08260942	0.1489302
FGRRES_13861	1.183829	5.218496	0.02897796	0.06320293
FGRRES_13865	7.16315781107233	2.87475402024094	5.05880295365659e-08	5.52902199960071e-07
FGRRES_13866	2.751119	2.777096	0.0004562252	0.001844788
FGRRES_13868	-4.3900305655395	5.05189561118932	7.29468314476758e-08	7.73283150479128e-07
FGRRES_13869	-0.5381054	10.0277	0.3692436	0.4849896
FGRRES_13870	-0.3339821	6.20705	0.5720046	0.6730962
FGRRES_13871	-0.5440778	10.20361	0.3881157	0.5046456
FGRRES_13872	-1.723032	3.920681	0.004060992	0.01204865
FGRRES_13873_M	0.5291352	3.882916	0.4054677	0.5221758
FGRRES_13874	-2.072717	0.9340675	0.05496183	0.1073036
FGRRES_13875	-0.7483892	3.605676	0.266399	0.3771491
FGRRES_13946	-0.9642199	4.97598	0.1293706	0.2140334
FGRRES_13947	-0.8998872	8.225622	0.1737864	0.269482
FGRRES_13948	-2.254478	6.075877	0.002812849	0.008843525
FGRRES_13950	1.030077	1.22348	0.1855022	0.2841975
FGRRES_13952	13.4574541552174	9.0798793554226	0	0
FGRRES_13953	1.31916	1.81234	0.05479424	0.107092
FGRRES_13954	8.54272224014255	7.21962373030263	3.43604707105007e-130	7.61049364532784e-128
FGRRES_13955	0.04664613	3.032691	0.8144222	0.8695449
FGRRES_13956	0.2354589	2.972993	0.7265883	0.8018774
FGRRES_13957	0.2945115	3.650601	0.6053586	0.7007953
FGRRES_13958	-4.454819	1.514098	4.651913e-05	0.0002456798
FGRRES_13959	3.208421	0.1478564	0.003565974	0.01079239
FGRRES_13962	9.03163927420179	4.66565127702617	9.01088650032854e-43	7.13833220350844e-41
FGRRES_13963	10.6077137512108	4.02911827938702	2.44853151655286e-32	1.39862697627096e-30
FGRRES_13964	-1.863829	2.414044	0.02337983	0.05288011
FGRRES_13975_M	0.04501293	1.378863	0.1326045	0.2180388
FGRRES_13976	-1.746084	4.687748	0.001962303	0.006479121
FGRRES_13978_M	-1.333835	4.1732	0.01963401	0.0457172
FGRRES_13979	2.116805	3.639072	0.02831031	0.06202095
FGRRES_13983	2.395478	1.443304	0.004710282	0.0136906
FGRRES_13984	4.115161	0.1525487	0.001519844	0.005190328
FGRRES_13988	0.4458639	2.970633	0.4742257	0.5857257
FGRRES_13993	0.2636353	5.863507	0.6562671	0.7440419
FGRRES_13996	-1.952202	2.593776	0.01878841	0.04406972
FGRRES_14001	-1.377273	2.451964	0.06799733	0.1273469
FGRRES_14002	3.70214968560111	3.63474157524751	1.31832364809746e-05	8.04711279685135e-05
FGRRES_14003_M	-1.423736	2.338798	0.03529265	0.07467949
FGRRES_14016	-2.88024	5.400542	0.0001667157	0.0007663557
FGRRES_14018	3.55051255964906	6.1966815670383	2.48514410339509e-07	2.35556934097353e-06
FGRRES_14019_M	0.1146678	3.825228	0.853821	0.8975418
FGRRES_14027_16070_11614_M	-0.5355715	5.716305	0.3138812	0.4275334
FGRRES_14031_M	-2.004067	4.914118	0.0002348602	0.001038687
FGRRES_15001	2.74014361225131	4.05158065710047	6.80825222884761e-06	4.49999765162504e-05
FGRRES_15008	-2.67613821371763	4.92251217059221	4.12797496396529e-06	2.88479795775372e-05
FGRRES_15019	0.6568607	3.805773	0.2917797	0.4044298
FGRRES_15025	-0.1746247	3.45231	0.7506017	0.8223582
FGRRES_15034	-0.9764776	4.074072	0.1851183	0.2836894
FGRRES_15053	8.19564525611196	1.65289426052566	2.52382268023724e-08	2.92639396886909e-07
FGRRES_15054_M	-0.1283382	1.925882	0.6841517	0.7668971
FGRRES_15056	4.61577697892893	3.94792834826941	4.60764637699196e-11	8.06561066604737e-10
FGRRES_15109	0.4388104	2.307847	0.4963822	0.6056476
FGRRES_15132	3.282912	1.275828	0.0007098983	0.002697663
FGRRES_15134	-0.9619696	1.341575	0.2971935	0.4095278
FGRRES_15136_M	3.85189	0.002722607	0.003925242	0.01171635
FGRRES_15139	-0.2582623	2.586062	0.6837717	0.7666295
FGRRES_15141	0.2896188	5.69831	0.5725264	0.6735024
FGRRES_15175	3.340267	2.969416	0.0002332888	0.001032579
FGRRES_15182	-8.67695562979821	2.32954152587503	3.00740969835154e-06	2.17017403299264e-05
FGRRES_15200	1.206804	1.555216	0.1073526	0.1844093
FGRRES_15201	1.589482	1.466312	0.03090049	0.06667257
FGRRES_15209	-0.5773571	0.6963063	0.6375864	0.7275421
FGRRES_15214	6.286093	0.09048183	0.0005562242	0.002182466
FGRRES_15245	-2.491403	2.387596	0.002085366	0.00681496
FGRRES_15259	-2.55717793646513	5.46087943635789	3.1616370410245e-05	0.000174267378396338
FGRRES_15365	-3.238486	0.9779518	0.0005609497	0.002196243
FGRRES_15437	8.37673449401601	1.8064943301733	9.95442845565312e-09	1.24178634516326e-07
FGRRES_15438	1.506674	2.421601	0.04881176	0.09738125
FGRRES_15444	-0.5924907	0.948851	0.4617625	0.5739304
FGRRES_15448_M	2.830294	2.549393	0.0006810239	0.002602518
FGRRES_15461	1.888608	2.197675	0.01972185	0.04584306
FGRRES_15464	-4.65425060113882	3.22093745270335	1.00069797263336e-07	1.03434048542761e-06
FGRRES_15473	-1.135996	1.68459	0.1757247	0.271976
FGRRES_15520	-1.119425	3.446275	0.06653471	0.1252561
FGRRES_15536	-1.881208	1.496499	0.0387242	0.08069773
FGRRES_15550	-0.04925855	5.187224	0.9319507	0.9517701
FGRRES_15606	-6.278122	0.3189148	0.001193499	0.00421786
FGRRES_15609	-1.168061	2.917489	0.06686952	0.1258209
FGRRES_15610	-0.626862	4.612237	0.2400802	0.3467302
FGRRES_15648	0.8592914	6.035615	0.1612144	0.254459
FGRRES_15650	-2.012279	4.044952	0.00537547	0.01523237
FGRRES_15653	-0.6606004	4.0635	0.2389762	0.3455381
FGRRES_15655_M	0.6709109	1.869278	0.3377283	0.4529616
FGRRES_15657_M	-1.704209	4.034333	0.01801874	0.04251778
FGRRES_15661	1.559812	1.63392	0.04582211	0.0925797
FGRRES_15673_M	0.4388786	1.995853	0.5699204	0.6710802
FGRRES_15676	-1.101488	0.8850948	0.3191179	0.4334651
FGRRES_15680_M	1.852167	1.15445	0.02024072	0.0469486
FGRRES_15682	2.904689	0.6386671	0.002015535	0.0066347
FGRRES_15683	1.994662	0.521162	0.02241061	0.05099001
FGRRES_15684	-0.3428004	2.691339	0.5897373	0.6882171
FGRRES_15687	0.8652735	2.274069	0.2234904	0.328575
FGRRES_15688	3.61714013029116	6.80627500635577	1.94703853528733e-06	1.47770693870443e-05
FGRRES_15689	-4.060341	1.800348	0.000215922	0.0009645316
FGRRES_15690	-0.1584933	1.34566	0.7622263	0.8315683
FGRRES_15691	-1.493379	2.715153	0.02153613	0.04947306
FGRRES_15692	0.7231498	3.591088	0.2203674	0.3248197
FGRRES_15696	-8.32176798800059	2.01255890880361	6.81444567949519e-06	4.50134990624232e-05
FGRRES_15697	0.4241694	2.685863	0.5127763	0.6207653
FGRRES_15700	-3.18656661556144	4.38726941043277	1.7069946814197e-06	1.3213989498893e-05
FGRRES_15701	-0.02171353	4.724558	0.9779812	0.9813244
FGRRES_15702	0.405156	4.311572	0.474002	0.585554
FGRRES_15703	-0.2437736	3.383218	0.7305212	0.8049901
FGRRES_15704	-1.219267	2.534071	0.1436451	0.2316809
FGRRES_15705	-0.1548977	0.5666452	0.9019125	0.9313882
FGRRES_15706	-7.11448296798919	3.12529705163475	2.18285934205645e-11	3.94185897493155e-10
FGRRES_15707_M	-4.71709	1.023827	6.299177e-05	0.0003232386
FGRRES_15708_M	0.9516775	1.090611	0.2183748	0.3225398
FGRRES_15709	3.84244692117999	8.12831723450985	1.88689628490015e-06	1.44113197607469e-05
FGRRES_15710	0.2900081	2.735106	0.3134933	0.4271081
FGRRES_15711	-3.08255359859844	5.64208104335261	2.76907390649501e-05	0.000154671945996863
FGRRES_15713	-0.9246281	3.174213	0.1987959	0.2998655
FGRRES_15714_M	-0.7774125	3.494396	0.1890551	0.288744
FGRRES_15715	-1.312679	2.732016	0.06957739	0.1298355
FGRRES_15716	-3.924055	0.4178189	0.001310328	0.004558901
FGRRES_15717	-0.6895988	6.413978	0.2840678	0.3959655
FGRRES_15718	-1.745592	4.947851	0.0032856	0.01007021
FGRRES_15740	0.8336597	4.345305	0.1341595	0.2200776
FGRRES_15741	-3.44306376242538	7.64055346394297	2.85068539780238e-07	2.66711108813356e-06
FGRRES_15805	3.03770366174718	2.39718656798115	3.11739169581725e-05	0.000172090804042241
FGRRES_15821	0.2140038	2.545079	0.7588083	0.8289227
FGRRES_15822	-0.7447125	0.6739417	0.3589344	0.4745998
FGRRES_15824_M	0.06858915	10.47145	0.9080237	0.9361434
FGRRES_15825	1.335152	5.836178	0.01293317	0.03220089
FGRRES_15865_M	-0.2632915	5.707927	0.1413534	0.2288689
FGRRES_15868	-1.023338	4.071942	0.08487439	0.1521794
FGRRES_15869	-0.8378906	5.401264	0.1306332	0.2156621
FGRRES_15870	-0.6434238	4.927613	0.2195118	0.3239545
FGRRES_15871	0.3593354	4.149239	0.5179111	0.6251684
FGRRES_15872	0.05576305	2.13297	0.8680885	0.9071215
FGRRES_15873_M	1.732542	5.009231	0.001325853	0.004606108
FGRRES_15874	0.02145446	5.200727	0.2543123	0.3636431
FGRRES_15875	-0.333783	8.6207	0.1998671	0.3012301
FGRRES_15876	0.1389802	3.427725	0.8033084	0.8617482
FGRRES_15877	0.1967192	1.900734	0.7330524	0.8072055
FGRRES_15878	-1.561791	5.195854	0.006491018	0.01797576
FGRRES_15879	-2.5579343656185	4.92659794893572	9.71233786809544e-06	6.11415329944547e-05
FGRRES_15880	-6.59618309399106	7.2850760856154	9.01186928252679e-11	1.52108580596055e-09
FGRRES_15881	2.353432	6.542692	4.284819e-05	0.0002275105
FGRRES_15882	0.2703229	6.376465	0.6158498	0.7090079
FGRRES_15883_M	1.867717	6.204845	0.00196806	0.006494178
FGRRES_15885	-2.411983	1.089256	0.003946739	0.0117708
FGRRES_15891	1.26411	1.069171	0.08776214	0.1562728
FGRRES_15893_M	0.03361663	4.479865	0.9625132	0.9743639
FGRRES_15894	-3.45436397734545	4.11344426912546	2.06723293148354e-07	1.9872169181037e-06
FGRRES_15895	0.1201924	3.834851	0.8864893	0.9202468
FGRRES_15896	-3.53271473503668	6.97051903035099	2.24393416477052e-06	1.66904014737119e-05
FGRRES_15897	-3.53158808884515	7.64116133559775	1.89931029339528e-08	2.24544821505654e-07
FGRRES_15898_M	0.1519304	5.243225	0.7726657	0.8394135
FGRRES_15900	-0.6295496	5.329141	0.2240219	0.3292076
FGRRES_15901	-3.540187	2.790894	8.369784e-05	0.0004170674
FGRRES_15921	1.45781	3.247124	0.02046762	0.04740398
FGRRES_15931	-0.110327	2.385178	0.3365386	0.4516479
FGRRES_15932	-0.5822403	0.2566698	0.4304098	0.5455779
FGRRES_15935	-2.96314577931234	3.47033105057663	1.05292919682518e-05	6.59782943022153e-05
FGRRES_15936	-4.248392	1.988189	0.0002021562	0.0009111299
FGRRES_15937	-1.217192	4.122195	0.06815467	0.1276195
FGRRES_15939	2.467963	0.5815887	0.005148997	0.01469807
FGRRES_15940	-1.980115	4.170621	0.0005671901	0.002218275
FGRRES_15942_12076_M	5.50398024151137	1.14661010457068	5.13220491486676e-06	3.49434253080608e-05
FGRRES_15943	0.9658511	6.656944	0.08894112	0.1579575
FGRRES_15944	-0.7502174	2.820715	0.299599	0.4121622
FGRRES_15945	-0.1546284	2.05591	0.7761423	0.8420104
FGRRES_15948	-4.8812778679207	3.61063289947545	1.1992629395289e-08	1.47235301840579e-07
FGRRES_15950	-1.699942	4.43618	0.002950621	0.009225896
FGRRES_15952	-1.323688	1.357266	0.07680378	0.1405178
FGRRES_15953	-1.856545	4.003702	0.001316986	0.004576768
FGRRES_15955	4.646471512265	4.6610659551972	1.45814551790831e-15	4.04737936211224e-14
FGRRES_15956	-0.007162222	4.072353	0.97844	0.9813244
FGRRES_15957	-4.60872880896508	6.818941587625	1.49747888379753e-15	4.14595365455475e-14
FGRRES_15958	1.311607	6.051548	0.04363764	0.08909775
FGRRES_15959	-0.2210484	1.682037	0.1379463	0.2247607
FGRRES_15960	2.093045	8.112387	0.00137549	0.004754201
FGRRES_15961	-0.1874193	5.819909	0.7412479	0.8149897
FGRRES_15962	0.3811695	2.55702	0.5333228	0.6386575
FGRRES_15963	-2.99079784676044	3.97428690975176	5.06872262347152e-06	3.46197902029808e-05
FGRRES_15964	-3.62073879225193	4.341431519741	6.65243392123245e-09	8.61816075103344e-08
FGRRES_15965	-2.276465	3.747827	0.001046832	0.003768248
FGRRES_15966_M	-0.3253359	3.036955	0.5930814	0.6908568
FGRRES_15969	4.647327	0.4779306	0.000361818	0.001507992
FGRRES_15970	-1.029853	1.370642	0.2146032	0.318399
FGRRES_15975	1.79461	0.04497293	0.1083385	0.1858349
FGRRES_15976	-5.89395954514821	5.66302349787308	1.89746981119868e-31	1.05606358261227e-29
FGRRES_15978	0.9487509	2.772327	0.1397165	0.2268724
FGRRES_15983	0.5100021	0.2143162	0.5228671	0.6289821
FGRRES_15984	-4.21287663209463	7.26953428800516	2.00256523088421e-07	1.93189692895878e-06
FGRRES_15985	-2.54721	1.925438	0.001029635	0.00371744
FGRRES_15986	-2.697611	2.004535	0.001524895	0.005201033
FGRRES_15987	-0.9711597	2.868208	0.1442171	0.2324307
FGRRES_15988	-0.3831476	2.862783	0.53597	0.6408937
FGRRES_15992	-1.667633	1.928549	0.0261775	0.05823004
FGRRES_15993	-1.420156	0.7278556	0.04919474	0.09794726
FGRRES_15994	0.2924252	2.205226	0.6315536	0.722565
FGRRES_15995	1.922437	2.28888	0.00426744	0.01259916
FGRRES_15997	-2.088901	7.41598	0.0008548319	0.003179794
FGRRES_15998	-3.7524453336642	4.19932725862273	3.34294797404072e-07	3.0877459031714e-06
FGRRES_15999_M	-1.349552	9.076777	0.05251502	0.1033259
FGRRES_16024_M	-3.19757565318384	3.88932959928866	3.58250433076301e-06	2.55274309758262e-05
FGRRES_16044	-3.7728040171884	3.18438449932922	1.28637131126565e-05	7.87498209248575e-05
FGRRES_16045	0.5004376	2.892731	0.4209904	0.5371825
FGRRES_16047	0.466503	0.5982377	0.5920598	0.6900951
FGRRES_16048	-1.374945	2.976589	0.03004827	0.06514459
FGRRES_16049	1.026564	1.177418	0.1231889	0.2055561
FGRRES_16051_M	6.63585727109583	3.13177188328927	2.25734999787168e-13	5.05134423235079e-12
FGRRES_16052	4.743298	0.6787711	0.0002232016	0.0009923831
FGRRES_16054	-0.2699627	0.7840108	0.7346534	0.8086403
FGRRES_16055	1.893755	2.768442	0.01500466	0.03648791
FGRRES_16056	0.2224532	2.363967	0.4804796	0.5910956
FGRRES_16057	0.8176447	2.108063	0.1949728	0.2959083
FGRRES_16058	1.522231	1.815987	0.05003698	0.09920558
FGRRES_16059	-0.06201896	6.321174	0.8781612	0.9141265
FGRRES_16060	5.03023400668151	2.36178509189617	1.66336224503345e-07	1.64113367684982e-06
FGRRES_16062	2.301681	0.7198805	0.008326416	0.02219204
FGRRES_16064	1.949594	0.07642845	0.0424602	0.08707872
FGRRES_16065	0.4425674	0.9654083	0.5049866	0.6135078
FGRRES_16066	-2.119947	3.636334	0.001203844	0.004247503
FGRRES_16069	2.858624	2.171612	0.0001651164	0.0007602922
FGRRES_16071	-0.2254267	0.2077735	0.5742443	0.6748537
FGRRES_16072_M	-1.951748	0.9036178	0.03551563	0.07503429
FGRRES_16073	1.152012	2.611093	0.07260861	0.1342684
FGRRES_16075	-3.59765975027137	3.80757672850944	2.36242250787044e-07	2.25500188899893e-06
FGRRES_16076_M	3.879469	1.091209	5.296455e-05	0.000275299
FGRRES_16077	-3.980469	1.132489	8.66193e-05	0.0004306364
FGRRES_16078	0.5471794	0.8997245	0.51622	0.6239599
FGRRES_16081	-2.769108	0.9306769	0.001252851	0.004391859
FGRRES_16083	-0.7795079	3.517291	0.1915419	0.2918849
FGRRES_16084	4.34806844209107	8.09120210331169	3.58319758767937e-10	5.70211780338477e-09
FGRRES_16087_8_M	7.91381901048607	1.3143031988466	1.19633431755466e-06	9.61052283376813e-06
FGRRES_16090	-2.6412962627071	6.07636760767116	2.31723775918895e-06	1.71900077925343e-05
FGRRES_16093	-5.19485221126328	5.07093038015845	8.19434979840234e-09	1.05122078442152e-07
FGRRES_16095	-1.257722	2.875788	0.07889065	0.1436096
FGRRES_16097	-5.54191063199108	5.58747622547181	2.93950481884716e-10	4.73561968359325e-09
FGRRES_16098	-0.858375	2.107561	0.2290886	0.3351709
FGRRES_16101	11.7129706029459	5.15305183473347	8.94112993046473e-69	1.05476177321015e-66
FGRRES_16102	-0.0815489	4.086765	0.8683784	0.9073372
FGRRES_16103	9.46694595590542	2.90172729647803	2.72744234078815e-14	6.68192589719498e-13
FGRRES_16104	-4.700285	1.015084	0.0002042362	0.0009185976
FGRRES_16106	2.4897	0.7890383	0.003598539	0.01086368
FGRRES_16109	0.7540609	2.727563	0.2395349	0.3461851
FGRRES_16110	-1.098093	6.915631	0.05194135	0.1023347
FGRRES_16111_M	-0.7634256	2.556776	0.2073226	0.3100469
FGRRES_16112	1.455695	3.122676	0.03244735	0.06948522
FGRRES_16113	-1.178951	6.875672	0.07087732	0.1318758
FGRRES_16114	-0.7272572	2.602783	0.1116169	0.1901394
FGRRES_16115_M	-1.575158	2.610068	0.03744584	0.07848585
FGRRES_16119	0.9224917	4.680116	0.1105515	0.1887096
FGRRES_16127	0.03408304	3.880663	0.9782655	0.9813244
FGRRES_16138_M	-6.48407271753235	4.33317000159155	4.20464613767643e-09	5.66869869965246e-08
FGRRES_16153	-1.786468	0.6675895	0.02147495	0.04935783
FGRRES_16154	-5.00771252473867	3.22508628637403	1.88786282050753e-05	0.000110452696447268
FGRRES_16155	-2.921145	0.7444606	0.00137618	0.004755073
FGRRES_16157	0.4671484	5.494511	0.4115762	0.527683
FGRRES_16159	-0.210277	1.675133	0.7098083	0.7880063
FGRRES_16160	1.154162	3.161666	0.06341633	0.1204721
FGRRES_16166	1.328229	5.165067	0.03382775	0.07205743
FGRRES_16168	-5.15182450166741	2.92285635098838	1.58550841472608e-09	2.28519559429245e-08
FGRRES_16169	-2.641211	1.714249	0.0004420876	0.001794978
FGRRES_16170	-3.398867	2.987964	0.0002753508	0.001192967
FGRRES_16171_M	0.4970235	8.907092	0.1662259	0.2605126
FGRRES_16173	10.9564996597014	4.41660317172942	8.52701409660726e-14	2.00311004308395e-12
FGRRES_16174	-1.435278	2.95054	0.02365269	0.05339073
FGRRES_16175	-0.5261888	0.7512505	0.5469475	0.6501666
FGRRES_16176	0.4187996	7.752979	0.4873986	0.597558
FGRRES_16178	-3.84295904504363	7.35320326564992	1.50664108804581e-05	9.05904472496462e-05
FGRRES_16179	-0.4720802	0.7240138	0.5941798	0.6917119
FGRRES_16182	-5.91525158662513	3.21549531438671	5.84265477585011e-06	3.90698288861992e-05
FGRRES_16183	0.6426199	4.15059	0.2893377	0.401943
FGRRES_16184_5_M	0.2900076	3.877962	0.6166679	0.7098745
FGRRES_16186	0.1333963	7.108551	0.8201411	0.8730741
FGRRES_16187_M	-0.5217546	0.6558832	0.1738729	0.2695775
FGRRES_16188	-0.07706815	3.05825	0.8112312	0.8673279
