Query	Hit	Description	E-value
FGRRES_04783	FGSG_04783		0.0
FGRRES_04786	FGSG_04786		0.0
FGRRES_04799	FGSG_04799		0.0
FGRRES_04803	FGSG_04803		0.0
FGRRES_04804	FGSG_04804		0.0
FGRRES_04811	FGSG_04811		0.0
FGRRES_04827	FGSG_04827		0.0
FGRRES_04837	FGSG_16059		2e-143
FGRRES_04845	FGSG_04845		0.0
FGRRES_04862	FGSG_04862		0.0
FGRRES_04876	FGSG_04876		0.0
FGRRES_04879	FGSG_04879		0.0
FGRRES_04888_M	FGSG_04888		0.0
FGRRES_04889	FGSG_04889		0.0
FGRRES_04899	FGSG_04899		0.0
FGRRES_04901	FGSG_04901		0.0
FGRRES_04919	FGSG_04919		0.0
FGRRES_04932	FGSG_04932		0.0
FGRRES_04941	FGSG_04941		0.0
FGRRES_04943	FGSG_04943		0.0
FGRRES_04957_M	FGSG_04957		0.0
FGRRES_04969	FGSG_03729		9e-56
FGRRES_04976	FGSG_04976		0.0
FGRRES_04993	FGSG_04993		0.0
FGRRES_05011	FGSG_05011		0.0
FGRRES_05013	FGSG_10269		6e-75
FGRRES_05041	FGSG_05041		0.0
FGRRES_05042	FGSG_05042		0.0
FGRRES_05075	FGSG_05075		0.0
FGRRES_05076	FGSG_05076		0.0
FGRRES_05092	FGSG_05092		0.0
FGRRES_05119	FGSG_05119		0.0
FGRRES_05120	FGSG_05120		0.0
FGRRES_05122	FGSG_05122		0.0
FGRRES_05127	FGSG_05127		0.0
FGRRES_05138	FGSG_05138		0.0
FGRRES_05147	FGSG_05147		0.0
FGRRES_05149	FGSG_05149		0.0
FGRRES_05151	FGSG_05151		0.0
FGRRES_05157	FGSG_05157		0.0
FGRRES_05160	FGSG_05160		0.0
FGRRES_05171	FGSG_05171		0.0
FGRRES_05183	FGSG_05183		0.0
FGRRES_05198	FGSG_05198		0.0
FGRRES_05238	FGSG_05238		0.0
FGRRES_05248	FGSG_05248		0.0
FGRRES_05279	FGSG_05279		0.0
FGRRES_05280	FGSG_05280		0.0
FGRRES_05283	FGSG_05283		0.0
FGRRES_05293	FGSG_05293		0.0
FGRRES_05304	FGSG_05304		2e-135
FGRRES_05309	FGSG_05309		0.0
FGRRES_05318	FGSG_05318		0.0
FGRRES_05322	FGSG_05322		0.0
FGRRES_05334	FGSG_05334		0.0
FGRRES_05346	FGSG_05346		0.0
FGRRES_05352	FGSG_05352		0.0
FGRRES_05368	FGSG_05368		0.0
FGRRES_05370	FGSG_05370		0.0
FGRRES_05372	FGSG_05372		0.0
FGRRES_05384	FGSG_05384		0.0
FGRRES_05388	FGSG_05388		0.0
FGRRES_05394	FGSG_05394		0.0
FGRRES_05399	FGSG_05399		0.0
FGRRES_05421	FGSG_05421		0.0
FGRRES_05448	FGSG_05448		0.0
FGRRES_05450	FGSG_05450		0.0
FGRRES_05465	FGSG_05465		0.0
FGRRES_05468	FGSG_05468		0.0
FGRRES_05475	FGSG_05475		0.0
FGRRES_05498	FGSG_05498		0.0
FGRRES_05503	FGSG_05503		0.0
FGRRES_05512	FGSG_05512		0.0
FGRRES_05514	FGSG_05514		0.0
FGRRES_05520	FGSG_05520		0.0
FGRRES_05527	FGSG_05527		0.0
FGRRES_05567	FGSG_05567		0.0
FGRRES_05571	FGSG_05571		0.0
FGRRES_05574	FGSG_05574		0.0
FGRRES_05589	FGSG_05589		0.0
FGRRES_05593	FGSG_08005		3e-56
FGRRES_05646	FGSG_05646		0.0
FGRRES_05659	FGSG_05659		0.0
FGRRES_05672	FGSG_05672		0.0
FGRRES_05678	FGSG_05678		0.0
FGRRES_05682	FGSG_05682		0.0
FGRRES_05685	FGSG_16357		2e-80
FGRRES_05705	FGSG_05705		0.0
FGRRES_05707	FGSG_05707		0.0
FGRRES_05720	FGSG_05720		0.0
FGRRES_05725	FGSG_05725		0.0
FGRRES_05731	FGSG_05731		0.0
FGRRES_05747	FGSG_05747		0.0
FGRRES_05751	FGSG_10269		4e-71
FGRRES_05761	FGSG_05761		0.0
FGRRES_05789	FGSG_05789		0.0
FGRRES_05801	FGSG_05801		0.0
FGRRES_05802	FGSG_05802		0.0
FGRRES_05806	FGSG_05806		0.0
FGRRES_05825	FGSG_05825		0.0
FGRRES_05827	FGSG_05827		0.0
FGRRES_05834_M	FGSG_05834		0.0
FGRRES_05839	FGSG_05839		0.0
FGRRES_05848	FGSG_05848		0.0
FGRRES_05854	FGSG_05854		0.0
FGRRES_05857	FGSG_05857		0.0
FGRRES_05859	FGSG_05859		0.0
FGRRES_05882	FGSG_05882		0.0
FGRRES_05896	FGSG_05896		0.0
FGRRES_05925	FGSG_05925		0.0
FGRRES_05926	FGSG_05926		0.0
FGRRES_05930	FGSG_05930		0.0
FGRRES_05938	FGSG_05938		2e-164
FGRRES_05949	FGSG_05949		0.0
FGRRES_05958	FGSG_05958		0.0
FGRRES_06002	FGSG_06002		0.0
FGRRES_06012	FGSG_06012		0.0
FGRRES_06018	FGSG_06018		0.0
FGRRES_06045_M	FGSG_06045		0.0
FGRRES_06047	FGSG_06047		0.0
FGRRES_06051	FGSG_06051		0.0
FGRRES_06061	FGSG_06061		1e-134
FGRRES_06067	FGSG_06067		0.0
FGRRES_06068	FGSG_06068		0.0
FGRRES_06071	FGSG_06071		0.0
FGRRES_06073	FGSG_06073		0.0
FGRRES_06090	FGSG_06090		0.0
FGRRES_06126	FGSG_06126		0.0
FGRRES_06141	FGSG_06141		0.0
FGRRES_06142	FGSG_06142		0.0
FGRRES_06151	FGSG_06151		0.0
FGRRES_06160	FGSG_06160		0.0
FGRRES_06163	FGSG_06163		0.0
FGRRES_06168_M	FGSG_06168		0.0
FGRRES_06176	FGSG_06176		1e-142
FGRRES_06199	FGSG_06199		0.0
FGRRES_06214	FGSG_06214		0.0
FGRRES_06215	FGSG_06215		0.0
FGRRES_06217	FGSG_06217		0.0
FGRRES_06235	FGSG_06235		0.0
FGRRES_06240	FGSG_06240		0.0
FGRRES_06262	FGSG_06262		0.0
FGRRES_06279	FGSG_06279		0.0
FGRRES_06291	FGSG_06291		0.0
FGRRES_06307	FGSG_06307		0.0
FGRRES_06311	FGSG_06311		0.0
FGRRES_06315	FGSG_06315		3e-173
FGRRES_06324	FGSG_06324		0.0
FGRRES_06328	FGSG_06553		0.0
FGRRES_06329	FGSG_06329		7e-151
FGRRES_06336	FGSG_06336		0.0
FGRRES_06354	FGSG_06354		0.0
FGRRES_06356	FGSG_06356		0.0
FGRRES_06359	FGSG_06359		0.0
FGRRES_06376	FGSG_06376		1e-138
FGRRES_06380_M	FGSG_06380		0.0
FGRRES_06382	FGSG_06382		0.0
FGRRES_06421	FGSG_03040		2e-67
FGRRES_06427	FGSG_06427		0.0
FGRRES_06436	FGSG_06436		0.0
FGRRES_06442	FGSG_06442		0.0
FGRRES_06444	FGSG_06444		0.0
FGRRES_06447_M	FGSG_06447		0.0
FGRRES_06448_M	FGSG_06448		0.0
FGRRES_06453	FGSG_06453		0.0
FGRRES_06460_M	FGSG_06460		0.0
FGRRES_06462	FGSG_06462		0.0
FGRRES_06464	FGSG_06464		0.0
FGRRES_06468	FGSG_06468		0.0
FGRRES_06473_M	FGSG_06473		0.0
FGRRES_06498	FGSG_06498		0.0
FGRRES_06503_M	FGSG_06503		0.0
FGRRES_06507	FGSG_06507		0.0
FGRRES_06508	FGSG_06508		0.0
FGRRES_06513	FGSG_06513		0.0
FGRRES_06516	FGSG_06516		0.0
FGRRES_06536	FGSG_06536		0.0
FGRRES_06537	FGSG_06537		0.0
FGRRES_06540	FGSG_06540		2e-97
FGRRES_06542_M	FGSG_06542		0.0
FGRRES_06551_M	FGSG_06551		0.0
FGRRES_06553	FGSG_06553		0.0
FGRRES_06560	FGSG_06560		0.0
FGRRES_06562	FGSG_06562		0.0
FGRRES_06569_M	FGSG_06569		0.0
FGRRES_06593	FGSG_06593		0.0
FGRRES_06609	FGSG_06609		0.0
FGRRES_06631_M	FGSG_06631		0.0
FGRRES_06642	FGSG_06642		0.0
FGRRES_06651	FGSG_06651		0.0
FGRRES_06657	FGSG_06657		0.0
FGRRES_06664	FGSG_06664		0.0
FGRRES_06669	FGSG_06669		0.0
FGRRES_06684	FGSG_06684		0.0
FGRRES_06685_M	FGSG_06685		0.0
FGRRES_06699	FGSG_06699		0.0
FGRRES_06701	FGSG_06701		0.0
FGRRES_06743	FGSG_06743		0.0
FGRRES_06760_M	FGSG_06760		0.0
FGRRES_06768	FGSG_06768		0.0
FGRRES_06771	FGSG_06771		0.0
FGRRES_06784	FGSG_06784		0.0
FGRRES_06799_M	FGSG_10716		5e-90
FGRRES_06805	FGSG_06805		0.0
FGRRES_06810	FGSG_06810		0.0
FGRRES_06815_M	FGSG_06815		0.0
FGRRES_06817_M	FGSG_06817		0.0
FGRRES_06824	FGSG_06824		0.0
FGRRES_06840	FGSG_06840		0.0
FGRRES_06860	FGSG_06860		5e-159
FGRRES_06869	FGSG_06869		0.0
FGRRES_06871	FGSG_06871		0.0
FGRRES_06881_M	FGSG_06881		0.0
FGRRES_06890	FGSG_06890		0.0
FGRRES_06909	FGSG_06909		3e-122
FGRRES_06910	FGSG_06910		0.0
FGRRES_06916	FGSG_06916		0.0
FGRRES_06934	FGSG_06934		0.0
FGRRES_06944	FGSG_06944		0.0
FGRRES_06947	FGSG_06947		0.0
FGRRES_06955	FGSG_06955		0.0
FGRRES_06968	FGSG_06968		0.0
FGRRES_07036_M	FGSG_07036		0.0
FGRRES_07059	FGSG_07059		2e-124
FGRRES_07067	FGSG_07067		0.0
FGRRES_07075_M	FGSG_07075		0.0
FGRRES_07076	FGSG_07076		0.0
FGRRES_07087_M	FGSG_07087		7e-143
FGRRES_07101	FGSG_07101		0.0
FGRRES_07102	FGSG_10269		8e-122
FGRRES_07116	FGSG_07116		0.0
FGRRES_07123	FGSG_07123		0.0
FGRRES_07133	FGSG_07133		0.0
FGRRES_07134	FGSG_07134		0.0
FGRRES_07157	FGSG_07157		0.0
FGRRES_07161	FGSG_07161		1e-80
FGRRES_07165	FGSG_07165		0.0
FGRRES_07167	FGSG_07167		0.0
FGRRES_07183	FGSG_07183		7e-115
FGRRES_07187_M	FGSG_07187		0.0
FGRRES_07192	FGSG_07192		0.0
FGRRES_07198	FGSG_07198		0.0
FGRRES_07209	FGSG_07209		0.0
FGRRES_07226_M	FGSG_07226		0.0
FGRRES_07227	FGSG_07227		0.0
FGRRES_07254	FGSG_07254		0.0
FGRRES_07265	FGSG_07265		0.0
FGRRES_07269	FGSG_07269		3e-98
FGRRES_07276	FGSG_07276		0.0
FGRRES_07306	FGSG_10269		8e-139
FGRRES_07310	FGSG_07310		0.0
FGRRES_07325	FGSG_07325		0.0
FGRRES_07350	FGSG_07350		0.0
FGRRES_07360	FGSG_07360		0.0
FGRRES_07368	FGSG_07368		0.0
FGRRES_07389	FGSG_07389		0.0
FGRRES_07392	FGSG_07392		0.0
FGRRES_07411	FGSG_07411		0.0
FGRRES_07420	FGSG_07420		0.0
FGRRES_07428	FGSG_07428		0.0
FGRRES_07433_M	FGSG_07433		0.0
FGRRES_07452	FGSG_07452		0.0
FGRRES_07458	FGSG_07458		6e-120
FGRRES_07466	FGSG_07466		0.0
FGRRES_07482	FGSG_07482		0.0
FGRRES_07495	FGSG_07495		0.0
FGRRES_07496_M	FGSG_07496		0.0
FGRRES_07500	FGSG_07500		0.0
FGRRES_07502_M	FGSG_07502		0.0
FGRRES_07504	FGSG_07504		0.0
FGRRES_07509	FGSG_07509		0.0
FGRRES_07516	FGSG_07516		0.0
FGRRES_07518	FGSG_07518		0.0
FGRRES_07519	FGSG_07519		0.0
FGRRES_07529	FGSG_07529		0.0
FGRRES_07539	FGSG_07539		0.0
FGRRES_07543	FGSG_07543		0.0
FGRRES_07546	FGSG_07546		0.0
FGRRES_07550	FGSG_07550		0.0
FGRRES_07564	FGSG_07564		0.0
FGRRES_07567	FGSG_07567		0.0
FGRRES_07568	FGSG_07568		0.0
FGRRES_07575_M	FGSG_07575		0.0
FGRRES_07580	FGSG_16672		4e-110
FGRRES_07582	FGSG_07582		0.0
FGRRES_07583	FGSG_07583		0.0
FGRRES_07584	FGSG_07584		0.0
FGRRES_07587	FGSG_07587		0.0
FGRRES_07589	FGSG_07589		0.0
FGRRES_07592	FGSG_07592		2e-132
FGRRES_07594	FGSG_07594		0.0
FGRRES_07596	FGSG_07596		0.0
FGRRES_07600	FGSG_07600		5e-114
FGRRES_07604	FGSG_07604		0.0
FGRRES_07610	FGSG_07610		0.0
FGRRES_07631	FGSG_07631		0.0
FGRRES_07632	FGSG_07632		0.0
FGRRES_07657	FGSG_07657		0.0
FGRRES_07659	FGSG_07659		0.0
FGRRES_07660	FGSG_16917		2e-129
FGRRES_07662_M	FGSG_07662		0.0
FGRRES_07665	FGSG_07665		0.0
FGRRES_07666	FGSG_07666		0.0
FGRRES_07669	FGSG_07669		0.0
FGRRES_07674	FGSG_07674		0.0
FGRRES_07693_M	FGSG_07693		0.0
FGRRES_07700	FGSG_17574		1e-117
FGRRES_07701	FGSG_07701		0.0
FGRRES_07720	FGSG_07720		0.0
FGRRES_07722_M	FGSG_07722		0.0
FGRRES_07737	FGSG_07737		0.0
FGRRES_07751_M	FGSG_07751		0.0
FGRRES_07753	FGSG_07753		0.0
FGRRES_07765	FGSG_07765		0.0
FGRRES_07771	FGSG_07771		0.0
FGRRES_07781	FGSG_07781		0.0
FGRRES_07789	FGSG_07789		0.0
FGRRES_07790	FGSG_07790		0.0
FGRRES_07798	FGSG_07798		0.0
FGRRES_07802	FGSG_07802		0.0
FGRRES_07810	FGSG_07810		0.0
FGRRES_07830	FGSG_07830		4e-137
FGRRES_07833	FGSG_07833		0.0
FGRRES_07859_M	FGSG_07859		0.0
FGRRES_07860	FGSG_04095		5e-92
FGRRES_07862	FGSG_07862		1e-126
FGRRES_07865_M	FGSG_07865		3e-92
FGRRES_07884	FGSG_07884		0.0
FGRRES_07891	FGSG_07891		0.0
FGRRES_07893	FGSG_07893		6e-163
FGRRES_07894	FGSG_07894		0.0
FGRRES_07908	FGSG_07908		0.0
FGRRES_07914	FGSG_07914		0.0
FGRRES_07917	FGSG_07917		0.0
FGRRES_07924	FGSG_07924		0.0
FGRRES_07926	FGSG_07926		0.0
FGRRES_07928	FGSG_07928		0.0
FGRRES_07941	FGSG_07941		0.0
FGRRES_07952_M	FGSG_07952		8e-87
FGRRES_07962	FGSG_10269		3e-65
FGRRES_07970_M	FGSG_07970		0.0
FGRRES_08005_M	FGSG_08005		0.0
FGRRES_08009	FGSG_08009		0.0
FGRRES_08014	FGSG_08014		0.0
FGRRES_08016	FGSG_08016		0.0
FGRRES_08023	FGSG_08023		0.0
FGRRES_08027_M	FGSG_08027		0.0
FGRRES_08028_M	FGSG_08028		0.0
FGRRES_08034	FGSG_08034		0.0
FGRRES_08038	FGSG_08038		0.0
FGRRES_08039	FGSG_08039		0.0
FGRRES_08047	FGSG_08047		0.0
FGRRES_08055	FGSG_08055		0.0
FGRRES_08064	FGSG_08064		0.0
FGRRES_08065	FGSG_08065		0.0
FGRRES_08079	FGSG_08079		0.0
FGRRES_08080	FGSG_08080		0.0
FGRRES_08082	FGSG_08082		2e-131
FGRRES_08084	FGSG_08084		0.0
FGRRES_08093	FGSG_08093		0.0
FGRRES_08099	FGSG_08099		0.0
FGRRES_08106	FGSG_08106		0.0
FGRRES_08131	FGSG_08131		0.0
FGRRES_08135	FGSG_08135		0.0
FGRRES_08138	FGSG_08138		0.0
FGRRES_08163_M	FGSG_08163		0.0
FGRRES_08169	FGSG_08169		0.0
FGRRES_08177	FGSG_08177		0.0
FGRRES_08179	FGSG_08179		0.0
FGRRES_08181_M	FGSG_08181		0.0
FGRRES_08182	FGSG_08182		0.0
FGRRES_08183	FGSG_08183		0.0
FGRRES_08184	FGSG_08184		0.0
FGRRES_08185	FGSG_03735.2		2e-133
FGRRES_08187	FGSG_08187		0.0
FGRRES_08188_M	FGSG_08188		0.0
FGRRES_08207_M	FGSG_08207		0.0
FGRRES_08208	FGSG_08208		0.0
FGRRES_08209	FGSG_08209		0.0
FGRRES_08221	FGSG_08221		0.0
FGRRES_08229_M	FGSG_08229		0.0
FGRRES_08230	FGSG_08230		0.0
FGRRES_08246_M	FGSG_08246		0.0
FGRRES_08309	FGSG_08309		0.0
FGRRES_08311	FGSG_08311		0.0
FGRRES_08312	FGSG_08312		0.0
FGRRES_08321	FGSG_08321		0.0
FGRRES_08333_M	FGSG_08333		2e-98
FGRRES_08341	FGSG_08341		0.0
FGRRES_08343	FGSG_08343		0.0
FGRRES_08347	FGSG_08347		0.0
FGRRES_08349	FGSG_08349		0.0
FGRRES_08377	FGSG_08377		0.0
FGRRES_08380	FGSG_08380		0.0
FGRRES_08392	FGSG_08392		0.0
FGRRES_08393	FGSG_08393		0.0
FGRRES_08395_M	FGSG_08395		0.0
FGRRES_08397	FGSG_08397		0.0
FGRRES_08402	FGSG_08402		0.0
FGRRES_08410	FGSG_08410		0.0
FGRRES_08412	FGSG_08412		0.0
FGRRES_08413	FGSG_08413		0.0
FGRRES_08428	FGSG_08428		0.0
FGRRES_08431	FGSG_08431		0.0
FGRRES_08444	FGSG_08444		0.0
FGRRES_08455	FGSG_08455		0.0
FGRRES_08459	FGSG_08459		0.0
FGRRES_08462	FGSG_08462		0.0
FGRRES_08463	FGSG_08463		0.0
FGRRES_08466	FGSG_08466		0.0
FGRRES_08481	FGSG_08481		0.0
FGRRES_08518	FGSG_08518		0.0
FGRRES_08531	FGSG_08531		0.0
FGRRES_08532	FGSG_08532		0.0
FGRRES_08543	FGSG_08543		0.0
FGRRES_08572	FGSG_08572		0.0
FGRRES_08582	FGSG_08582		0.0
FGRRES_08595	FGSG_08595		0.0
FGRRES_08606	FGSG_08606		0.0
FGRRES_08611_M	FGSG_08611		0.0
FGRRES_08617	FGSG_08617		0.0
FGRRES_08619	FGSG_08619		0.0
FGRRES_08622	FGSG_08622		0.0
FGRRES_08624	FGSG_08624		5e-159
FGRRES_08626	FGSG_08626		0.0
FGRRES_08634	FGSG_08634		0.0
FGRRES_08646	FGSG_08646		0.0
FGRRES_08669	FGSG_08669		0.0
FGRRES_08672	FGSG_08672		0.0
FGRRES_08688_M	FGSG_07075		1e-83
FGRRES_08696	FGSG_08696		9e-166
FGRRES_08697_M	FGSG_08697		4e-139
FGRRES_08713	FGSG_08713		0.0
FGRRES_08720_M	FGSG_08720		0.0
FGRRES_08737	FGSG_17102		9e-70
FGRRES_08741	FGSG_08741		0.0
FGRRES_08742	FGSG_08742		0.0
FGRRES_08749_M	FGSG_08749		0.0
FGRRES_08775	FGSG_08775		0.0
FGRRES_08791	FGSG_08791		0.0
FGRRES_08794	FGSG_08794		0.0
FGRRES_08795	FGSG_08795		0.0
FGRRES_08799	FGSG_08799		0.0
FGRRES_08800	FGSG_08800		0.0
FGRRES_08802	FGSG_08802		0.0
FGRRES_08805	FGSG_08805		0.0
FGRRES_08808	FGSG_08808		0.0
FGRRES_08809	FGSG_08809		0.0
FGRRES_08810	FGSG_08810		0.0
FGRRES_08821	FGSG_08821		0.0
FGRRES_08823	FGSG_08823		0.0
FGRRES_08830	FGSG_08830		0.0
FGRRES_08831	FGSG_08831		0.0
FGRRES_08845	FGSG_08845		0.0
FGRRES_08886_M	FGSG_08886		5e-179
FGRRES_08890	FGSG_08890		3e-150
FGRRES_08893	FGSG_08893		0.0
FGRRES_08901	FGSG_08901		0.0
FGRRES_08914	FGSG_08914		0.0
FGRRES_08924	FGSG_08924		0.0
FGRRES_08930	FGSG_08930		0.0
FGRRES_08935	FGSG_08935		0.0
FGRRES_08941_M	FGSG_08941		0.0
FGRRES_08944	FGSG_08944		6e-129
FGRRES_08972	FGSG_08972		0.0
FGRRES_08985	FGSG_08985		0.0
FGRRES_09001	FGSG_09001		0.0
FGRRES_09014	FGSG_09014		0.0
FGRRES_09017	FGSG_09017		0.0
FGRRES_09019	FGSG_09019		0.0
FGRRES_09020	FGSG_09020		0.0
FGRRES_09039_M	FGSG_09039		0.0
FGRRES_09052	FGSG_09052		0.0
FGRRES_09053	FGSG_09053		0.0
FGRRES_09059	FGSG_09059		0.0
FGRRES_09060	FGSG_09060		0.0
FGRRES_09063	FGSG_09063		0.0
FGRRES_09064_M	FGSG_09064		0.0
FGRRES_09065	FGSG_09065		0.0
FGRRES_09067	FGSG_09067		3e-132
FGRRES_09074	FGSG_09074		0.0
FGRRES_09075_M	FGSG_09075		0.0
FGRRES_09078	FGSG_09078		0.0
FGRRES_09080	FGSG_09080		0.0
FGRRES_09081	FGSG_09081		0.0
FGRRES_09086_M	FGSG_09086		0.0
FGRRES_09089_M	FGSG_09089		0.0
FGRRES_09104_M	FGSG_09104		0.0
FGRRES_09111	FGSG_09111		0.0
FGRRES_09123	FGSG_09123		0.0
FGRRES_09128	FGSG_09128		0.0
FGRRES_09139_40_17163_M	FGSG_17163		0.0
FGRRES_09145	FGSG_09145		0.0
FGRRES_09147	FGSG_09147		0.0
FGRRES_09151_M	FGSG_09151		0.0
FGRRES_09153_M	FGSG_09153		2e-91
FGRRES_09177	FGSG_09177		0.0
FGRRES_09178	FGSG_09178		0.0
FGRRES_09191	FGSG_09191		0.0
FGRRES_09195	FGSG_09195		0.0
FGRRES_09211	FGSG_09211		0.0
FGRRES_09214	FGSG_09214		0.0
FGRRES_09217	FGSG_09217		6e-98
FGRRES_09250	FGSG_09250		0.0
FGRRES_09277	FGSG_09277		0.0
FGRRES_09286	FGSG_09286		7e-168
FGRRES_09287	FGSG_09287		0.0
FGRRES_09297	FGSG_09297		0.0
FGRRES_09300	FGSG_09300		0.0
FGRRES_09301	FGSG_09301		1e-143
FGRRES_09303	FGSG_09303		0.0
FGRRES_09308	FGSG_09308		0.0
FGRRES_09328	FGSG_09328		0.0
FGRRES_09329	FGSG_09329		0.0
FGRRES_09331	FGSG_09331		0.0
FGRRES_09332	FGSG_09332		2e-167
FGRRES_09333	FGSG_09333		0.0
FGRRES_09335	FGSG_09335		0.0
FGRRES_09339	FGSG_09339		0.0
FGRRES_09342	FGSG_09342		0.0
FGRRES_09351	FGSG_09351		0.0
FGRRES_09354	FGSG_09354		0.0
FGRRES_09367	FGSG_09367		0.0
FGRRES_09368	FGSG_09368		0.0
FGRRES_09376	FGSG_09376		0.0
FGRRES_09381	FGSG_09381		0.0
FGRRES_09397	FGSG_09397		0.0
FGRRES_09410	FGSG_09410		0.0
FGRRES_09424	FGSG_09424		0.0
FGRRES_09432	FGSG_09432		0.0
FGRRES_09464	FGSG_09464		0.0
FGRRES_09477	FGSG_09477		0.0
FGRRES_09487	FGSG_09487		8e-168
FGRRES_09495	FGSG_09495		0.0
FGRRES_09515	FGSG_09515		0.0
FGRRES_09523	FGSG_09523		2e-163
FGRRES_09528	FGSG_09528		0.0
FGRRES_09553	FGSG_09553		0.0
FGRRES_09557	FGSG_09557		0.0
FGRRES_09565	FGSG_09565		0.0
FGRRES_09568	FGSG_09568		0.0
FGRRES_09573	FGSG_09573		0.0
FGRRES_09583	FGSG_09583		0.0
FGRRES_09593	FGSG_09593		0.0
FGRRES_09594	FGSG_09594		0.0
FGRRES_09595	FGSG_09595		0.0
FGRRES_09616	FGSG_09616		0.0
FGRRES_09681	FGSG_09681		0.0
FGRRES_09701	FGSG_09701		0.0
FGRRES_09706	FGSG_09706		0.0
FGRRES_09707	FGSG_09707		0.0
FGRRES_09715	FGSG_09715		0.0
FGRRES_09720	FGSG_09720		0.0
FGRRES_09723	FGSG_09723		0.0
FGRRES_09724_M	FGSG_09724		0.0
FGRRES_09726_M	FGSG_09726		0.0
FGRRES_09743	FGSG_09743		0.0
FGRRES_09770	FGSG_09770		0.0
FGRRES_09782	FGSG_09782		0.0
FGRRES_09786	FGSG_09786		0.0
FGRRES_09802	FGSG_09802		0.0
FGRRES_09804	FGSG_09804		0.0
FGRRES_09806_M	FGSG_09806		0.0
FGRRES_09807	FGSG_09807		0.0
FGRRES_09819	FGSG_09819		0.0
FGRRES_09832	FGSG_09832		0.0
FGRRES_09837	FGSG_09837		0.0
FGRRES_09844	FGSG_09844		0.0
FGRRES_09857	FGSG_09857		0.0
FGRRES_09869	FGSG_09869		0.0
FGRRES_09871	FGSG_09871		0.0
FGRRES_09884	FGSG_09884		0.0
FGRRES_09892	FGSG_09892		0.0
FGRRES_09913	FGSG_09913		0.0
FGRRES_09916_M	FGSG_09916		0.0
FGRRES_09921	FGSG_09921		0.0
FGRRES_09944	FGSG_09944		1e-168
FGRRES_09957	FGSG_09957		9e-155
FGRRES_09983	FGSG_09983		5e-118
FGRRES_09998	FGSG_09998		0.0
FGRRES_10012	FGSG_10012		0.0
FGRRES_10015	FGSG_10015		0.0
FGRRES_10018	FGSG_10018		0.0
FGRRES_10028	FGSG_10028		0.0
FGRRES_10029	FGSG_10029		0.0
FGRRES_10036	FGSG_10036		0.0
FGRRES_10044	FGSG_10044		0.0
FGRRES_10069	FGSG_10069		0.0
FGRRES_10081	FGSG_10081		0.0
FGRRES_10094	FGSG_10094		0.0
FGRRES_10098	FGSG_10098		0.0
FGRRES_10126	FGSG_10126		0.0
FGRRES_10129	FGSG_10129		0.0
FGRRES_10137	FGSG_10137		2e-111
FGRRES_10142	FGSG_10142		0.0
FGRRES_10143	FGSG_10143		0.0
FGRRES_10162	FGSG_10162		0.0
FGRRES_10173	FGSG_10173		0.0
FGRRES_10174	FGSG_10269		2e-93
FGRRES_10175	FGSG_10175		0.0
FGRRES_10179	FGSG_10179		8e-109
FGRRES_10186	FGSG_10186		2e-105
FGRRES_10190	FGSG_16917		1e-79
FGRRES_10216	FGSG_10216		0.0
FGRRES_10220	FGSG_10220		0.0
FGRRES_10229	FGSG_10229		0.0
FGRRES_10230	FGSG_10230		0.0
FGRRES_10269	FGSG_10269		0.0
FGRRES_10276	FGSG_10276		4e-166
FGRRES_10277_8_M	FGSG_10277		1e-97
FGRRES_10286	FGSG_10286		2e-127
FGRRES_10288	FGSG_10288		0.0
FGRRES_10299	FGSG_10299		2e-170
FGRRES_10310	FGSG_10310		0.0
FGRRES_10320	FGSG_10320		0.0
FGRRES_10331	FGSG_10331		0.0
FGRRES_10336	FGSG_10336		0.0
FGRRES_10350	FGSG_10350		4e-179
FGRRES_10360	FGSG_10360		0.0
FGRRES_10362	FGSG_10362		0.0
FGRRES_10369	FGSG_10369		0.0
FGRRES_10375	FGSG_10375		0.0
FGRRES_10384	FGSG_10384		0.0
FGRRES_10394	FGSG_10394		0.0
FGRRES_10397	FGSG_10397		0.0
FGRRES_10404	FGSG_10404		0.0
FGRRES_10419	FGSG_10419		0.0
FGRRES_10426	FGSG_10426		0.0
FGRRES_10429	FGSG_10429		0.0
FGRRES_10454_M	FGSG_10454		0.0
FGRRES_10458	FGSG_10458		0.0
FGRRES_10459_M	FGSG_10459		0.0
FGRRES_10461	FGSG_10461		0.0
FGRRES_10464	FGSG_10464		0.0
FGRRES_10470	FGSG_10470		0.0
FGRRES_10474	FGSG_10474		0.0
FGRRES_10483	FGSG_10483		0.0
FGRRES_10500	FGSG_10500		0.0
FGRRES_10506	FGSG_10506		0.0
FGRRES_10508	FGSG_10508		0.0
FGRRES_10522	FGSG_10522		0.0
FGRRES_10523	FGSG_10523		0.0
FGRRES_10531	FGSG_10531		0.0
FGRRES_10533	FGSG_10533		0.0
FGRRES_10537	FGSG_10537		0.0
FGRRES_10547_M	FGSG_10547		0.0
FGRRES_10570	FGSG_10570		0.0
FGRRES_10571	FGSG_10571		0.0
FGRRES_10579	FGSG_10579		0.0
FGRRES_10617	FGSG_10617		0.0
FGRRES_10629	FGSG_10629		0.0
FGRRES_10639	FGSG_10639		0.0
FGRRES_10647	FGSG_10647		0.0
FGRRES_10660	FGSG_10660		0.0
FGRRES_10661	FGSG_10661		0.0
